Borough,Grade,Year,Category,Number Tested,Mean Scale Score,Level1Count,Level1Percentage,Level2Count,Level2Percentage,Level3Count,Level3Percentage,Level4Count,Level4Percentage,Level3And4Count,Level3And4Percentage
BRONX,7,2013,Asian,628,311,173,27.5,196,31.2,164,26.1,95,15.1,259,41.2
BRONX,7,2013,Black,4484,279,2873,64.1,1225,27.3,343,7.6,43,1,386,8.6
BRONX,7,2013,Hispanic,9729,281,6022,61.9,2725,28,859,8.8,123,1.3,982,10.1
BRONX,7,2013,White,600,301,223,37.2,200,33.3,128,21.3,49,8.2,177,29.5
BRONX,7,2014,Asian,616,314,157,25.5,177,28.7,172,27.9,110,17.9,282,45.8
BRONX,7,2014,Black,4173,285,2415,57.9,1262,30.2,413,9.9,83,2,496,11.9
BRONX,7,2014,Hispanic,9334,285,5330,57.1,2861,30.7,984,10.5,159,1.7,1143,12.2
BRONX,7,2014,White,573,301,223,38.9,183,31.9,120,20.9,47,8.2,167,29.1
BRONX,7,2015,Asian,585,318,122,20.9,157,26.8,176,30.1,130,22.2,306,52.3
BRONX,7,2015,Black,4023,286,2184,54.3,1279,31.8,452,11.2,108,2.7,560,13.9
BRONX,7,2015,Hispanic,9092,285,4932,54.2,2871,31.6,1047,11.5,242,2.7,1289,14.2
BRONX,7,2015,White,593,304,189,31.9,191,32.2,147,24.8,66,11.1,213,35.9
BRONX,8,2013,Asian,544,310,123,22.6,192,35.3,152,27.9,77,14.2,229,42.1
BRONX,8,2013,Black,4539,280,2532,55.8,1552,34.2,380,8.4,75,1.7,455,10
BRONX,8,2013,Hispanic,9815,282,5211,53.1,3506,35.7,928,9.5,170,1.7,1098,11.2
BRONX,8,2013,White,561,301,170,30.3,240,42.8,105,18.7,46,8.2,151,26.9
BRONX,8,2014,Asian,448,303,142,31.7,159,35.5,89,19.9,58,12.9,147,32.8
BRONX,8,2014,Black,3896,280,2141,55,1331,34.2,353,9.1,71,1.8,424,10.9
BRONX,8,2014,Hispanic,8741,281,4635,53,3111,35.6,816,9.3,179,2,995,11.4
BRONX,8,2014,White,476,293,185,38.9,180,37.8,85,17.9,26,5.5,111,23.3
BRONX,8,2015,Asian,500,312,114,22.8,192,38.4,82,16.4,112,22.4,194,38.8
BRONX,8,2015,Black,3800,280,2135,56.2,1262,33.2,306,8.1,97,2.6,403,10.6
BRONX,8,2015,Hispanic,8577,280,4711,54.9,2882,33.6,750,8.7,234,2.7,984,11.5
BRONX,8,2015,White,511,294,202,39.5,191,37.4,69,13.5,49,9.6,118,23.1
BRONX,All Grades,2013,Asian,3589,313,790,22,1088,30.3,995,27.7,716,19.9,1711,47.7
BRONX,All Grades,2013,Black,26476,282,14367,54.3,8802,33.2,2627,9.9,680,2.6,3307,12.5
BRONX,All Grades,2013,Hispanic,58519,283,30605,52.3,19727,33.7,6556,11.2,1631,2.8,8187,14
BRONX,All Grades,2013,White,3780,303,1097,29,1382,36.6,863,22.8,438,11.6,1301,34.4
BRONX,All Grades,2014,Asian,3471,316,701,20.2,1012,29.2,912,26.3,846,24.4,1758,50.6
BRONX,All Grades,2014,Black,24769,286,12222,49.3,8437,34.1,3102,12.5,1008,4.1,4110,16.6
BRONX,All Grades,2014,Hispanic,56243,286,27226,48.4,19022,33.8,7479,13.3,2516,4.5,9995,17.8
BRONX,All Grades,2014,White,3682,305,1076,29.2,1166,31.7,886,24.1,554,15,1440,39.1
BRONX,All Grades,2015,Asian,3507,318,638,18.2,1023,29.2,900,25.7,946,27,1846,52.6
BRONX,All Grades,2015,Black,24051,285,11958,49.7,7938,33,3107,12.9,1048,4.4,4155,17.3
BRONX,All Grades,2015,Hispanic,55885,286,27101,48.5,18592,33.3,7471,13.4,2721,4.9,10192,18.2
BRONX,All Grades,2015,White,3658,306,992,27.1,1211,33.1,871,23.8,584,16,1455,39.8
BROOKLYN,3,2013,Asian,3454,320,432,12.5,986,28.5,1054,30.5,982,28.4,2036,58.9
BROOKLYN,3,2013,Black,7778,287,3479,44.7,2784,35.8,1156,14.9,359,4.6,1515,19.5
BROOKLYN,3,2013,Hispanic,6431,291,2486,38.7,2525,39.3,1066,16.6,354,5.5,1420,22.1
BROOKLYN,3,2013,White,3963,316,634,16,1197,30.2,1165,29.4,967,24.4,2132,53.8
BROOKLYN,3,2014,Asian,3476,323,374,10.8,842,24.2,1162,33.4,1098,31.6,2260,65
BROOKLYN,3,2014,Black,7160,289,3067,42.8,2427,33.9,1248,17.4,418,5.8,1666,23.3
BROOKLYN,3,2014,Hispanic,6437,294,2281,35.4,2246,34.9,1404,21.8,506,7.9,1910,29.7
BROOKLYN,3,2014,White,3844,321,526,13.7,936,24.3,1247,32.4,1135,29.5,2382,62
BROOKLYN,3,2015,Asian,3743,325,417,11.1,887,23.7,1101,29.4,1338,35.7,2439,65.2
BROOKLYN,3,2015,Black,6567,291,2713,41.3,2160,32.9,1179,18,515,7.8,1694,25.8
BROOKLYN,3,2015,Hispanic,6384,294,2390,37.4,2173,34,1240,19.4,581,9.1,1821,28.5
BROOKLYN,3,2015,White,3849,320,528,13.7,987,25.6,1170,30.4,1164,30.2,2334,60.6
BROOKLYN,4,2013,Asian,3253,322,363,11.2,842,25.9,1040,32,1008,31,2048,63
BROOKLYN,4,2013,Black,7800,288,3292,42.2,2826,36.2,1254,16.1,428,5.5,1682,21.6
BROOKLYN,4,2013,Hispanic,6141,291,2312,37.6,2327,37.9,1100,17.9,402,6.5,1502,24.5
BROOKLYN,4,2013,White,3844,317,564,14.7,1066,27.7,1180,30.7,1034,26.9,2214,57.6
BROOKLYN,4,2014,Asian,3465,331,330,9.5,727,21,960,27.7,1448,41.8,2408,69.5
BROOKLYN,4,2014,Black,7159,288,3002,41.9,2412,33.7,1185,16.6,560,7.8,1745,24.4
BROOKLYN,4,2014,Hispanic,6168,294,2282,37,2151,34.9,1121,18.2,614,10,1735,28.1
BROOKLYN,4,2014,White,3762,323,487,12.9,926,24.6,1083,28.8,1266,33.7,2349,62.4
BROOKLYN,4,2015,Asian,3487,329,358,10.3,724,20.8,958,27.5,1447,41.5,2405,69
BROOKLYN,4,2015,Black,6807,287,2933,43.1,2364,34.7,1041,15.3,469,6.9,1510,22.2
BROOKLYN,4,2015,Hispanic,6226,292,2282,36.7,2161,34.7,1183,19,600,9.6,1783,28.6
BROOKLYN,4,2015,White,3662,322,489,13.4,865,23.6,1098,30,1210,33,2308,63
BROOKLYN,5,2013,Asian,3132,325,523,16.7,706,22.5,1038,33.1,865,27.6,1903,60.8
