DBN,School Name,Grade,Year,Category,Number Tested,Mean Scale Score,Level1Count,Level1Percentage,Level2Count,Level2Percentage,Level3Count,Level3Percentage,Level4Count,Level4Percentage,Level3And4Count,Level3And4Percentage
05M194,P.S. 194 COUNTEE CULLEN,4,2013,Male,18,252,16,88.9,1,5.6,1,5.6,0,0,1,5.6
05M194,P.S. 194 COUNTEE CULLEN,4,2014,Female,12,263,8,66.7,4,33.3,0,0,0,0,0,0
05M194,P.S. 194 COUNTEE CULLEN,4,2014,Male,17,256,13,76.5,2,11.8,2,11.8,0,0,2,11.8
05M194,P.S. 194 COUNTEE CULLEN,4,2015,Female,13,271,8,61.5,5,38.5,0,0,0,0,0,0
05M194,P.S. 194 COUNTEE CULLEN,4,2015,Male,12,278,6,50,4,33.3,2,16.7,0,0,2,16.7
05M194,P.S. 194 COUNTEE CULLEN,5,2013,Female,16,274,12,75,4,25,0,0,0,0,0,0
05M194,P.S. 194 COUNTEE CULLEN,5,2013,Male,19,254,17,89.5,2,10.5,0,0,0,0,0,0
05M194,P.S. 194 COUNTEE CULLEN,5,2014,Female,17,264,14,82.4,2,11.8,1,5.9,0,0,1,5.9
05M194,P.S. 194 COUNTEE CULLEN,5,2014,Male,10,268,8,80,2,20,0,0,0,0,0,0
05M194,P.S. 194 COUNTEE CULLEN,5,2015,Female,6,242,5,83.3,1,16.7,0,0,0,0,0,0
05M194,P.S. 194 COUNTEE CULLEN,5,2015,Male,15,267,13,86.7,2,13.3,0,0,0,0,0,0
05M194,P.S. 194 COUNTEE CULLEN,All Grades,2013,Female,51,268,38,74.5,13,25.5,0,0,0,0,0,0
05M194,P.S. 194 COUNTEE CULLEN,All Grades,2013,Male,58,255,49,84.5,8,13.8,1,1.7,0,0,1,1.7
05M194,P.S. 194 COUNTEE CULLEN,All Grades,2014,Female,40,269,27,67.5,11,27.5,2,5,0,0,2,5
05M194,P.S. 194 COUNTEE CULLEN,All Grades,2014,Male,38,264,26,68.4,6,15.8,5,13.2,1,2.6,6,15.8
05M194,P.S. 194 COUNTEE CULLEN,All Grades,2015,Female,33,270,20,60.6,11,33.3,2,6.1,0,0,2,6.1
05M194,P.S. 194 COUNTEE CULLEN,All Grades,2015,Male,40,271,31,77.5,7,17.5,2,5,0,0,2,5
05M197,P.S. 197 JOHN B. RUSSWURM,3,2013,Female,33,270,22,66.7,9,27.3,2,6.1,0,0,2,6.1
05M197,P.S. 197 JOHN B. RUSSWURM,3,2013,Male,40,259,32,80,7,17.5,1,2.5,0,0,1,2.5
05M197,P.S. 197 JOHN B. RUSSWURM,3,2014,Female,19,268,13,68.4,5,26.3,1,5.3,0,0,1,5.3
05M197,P.S. 197 JOHN B. RUSSWURM,3,2014,Male,19,292,8,42.1,6,31.6,4,21.1,1,5.3,5,26.3
05M197,P.S. 197 JOHN B. RUSSWURM,3,2015,Female,23,308,6,26.1,7,30.4,6,26.1,4,17.4,10,43.5
05M197,P.S. 197 JOHN B. RUSSWURM,3,2015,Male,24,278,15,62.5,5,20.8,2,8.3,2,8.3,4,16.7
05M197,P.S. 197 JOHN B. RUSSWURM,4,2013,Female,20,288,9,45,7,35,4,20,0,0,4,20
05M197,P.S. 197 JOHN B. RUSSWURM,4,2013,Male,22,274,14,63.6,6,27.3,1,4.5,1,4.5,2,9.1
05M197,P.S. 197 JOHN B. RUSSWURM,4,2014,Female,28,273,20,71.4,6,21.4,2,7.1,0,0,2,7.1
05M197,P.S. 197 JOHN B. RUSSWURM,4,2014,Male,34,268,22,64.7,9,26.5,2,5.9,1,2.9,3,8.8
05M197,P.S. 197 JOHN B. RUSSWURM,4,2015,Female,20,274,12,60,5,25,3,15,0,0,3,15
05M197,P.S. 197 JOHN B. RUSSWURM,4,2015,Male,15,290,3,20,8,53.3,2,13.3,2,13.3,4,26.7
05M197,P.S. 197 JOHN B. RUSSWURM,5,2013,Female,15,271,11,73.3,4,26.7,0,0,0,0,0,0
05M197,P.S. 197 JOHN B. RUSSWURM,5,2013,Male,22,261,19,86.4,3,13.6,0,0,0,0,0,0
05M197,P.S. 197 JOHN B. RUSSWURM,5,2014,Female,16,286,9,56.3,4,25,3,18.8,0,0,3,18.8
05M197,P.S. 197 JOHN B. RUSSWURM,5,2014,Male,18,282,12,66.7,4,22.2,2,11.1,0,0,2,11.1
05M197,P.S. 197 JOHN B. RUSSWURM,5,2015,Female,30,284,19,63.3,10,33.3,1,3.3,0,0,1,3.3
05M197,P.S. 197 JOHN B. RUSSWURM,5,2015,Male,28,293,12,42.9,14,50,1,3.6,1,3.6,2,7.1
05M197,P.S. 197 JOHN B. RUSSWURM,All Grades,2013,Female,68,275,42,61.8,20,29.4,6,8.8,0,0,6,8.8
05M197,P.S. 197 JOHN B. RUSSWURM,All Grades,2013,Male,84,263,65,77.4,16,19,2,2.4,1,1.2,3,3.6
05M197,P.S. 197 JOHN B. RUSSWURM,All Grades,2014,Female,63,275,42,66.7,15,23.8,6,9.5,0,0,6,9.5
05M197,P.S. 197 JOHN B. RUSSWURM,All Grades,2014,Male,71,278,42,59.2,19,26.8,8,11.3,2,2.8,10,14.1
05M197,P.S. 197 JOHN B. RUSSWURM,All Grades,2015,Female,73,289,37,50.7,22,30.1,10,13.7,4,5.5,14,19.2
05M197,P.S. 197 JOHN B. RUSSWURM,All Grades,2015,Male,67,287,30,44.8,27,40.3,5,7.5,5,7.5,10,14.9
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,3,2013,Female,34,285,13,38.2,18,52.9,3,8.8,0,0,3,8.8
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,3,2013,Male,44,272,27,61.4,11,25,5,11.4,1,2.3,6,13.6
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,3,2014,Female,44,267,28,63.6,14,31.8,1,2.3,1,2.3,2,4.5
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,3,2014,Male,50,266,35,70,10,20,3,6,2,4,5,10
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,3,2015,Female,41,271,25,61,14,34.1,2,4.9,0,0,2,4.9
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,3,2015,Male,40,275,26,65,11,27.5,1,2.5,2,5,3,7.5
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,4,2013,Female,36,292,12,33.3,17,47.2,7,19.4,0,0,7,19.4
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,4,2013,Male,42,271,24,57.1,15,35.7,3,7.1,0,0,3,7.1
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,4,2014,Female,34,287,15,44.1,14,41.2,4,11.8,1,2.9,5,14.7
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,4,2014,Male,42,271,26,61.9,11,26.2,5,11.9,0,0,5,11.9
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,4,2015,Female,30,273,18,60,9,30,2,6.7,1,3.3,3,10
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,4,2015,Male,44,273,27,61.4,13,29.5,3,6.8,1,2.3,4,9.1
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,5,2013,Female,30,273,25,83.3,4,13.3,0,0,1,3.3,1,3.3
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,5,2013,Male,38,271,29,76.3,7,18.4,2,5.3,0,0,2,5.3
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,5,2014,Female,31,300,7,22.6,17,54.8,5,16.1,2,6.5,7,22.6
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,5,2014,Male,40,274,24,60,13,32.5,3,7.5,0,0,3,7.5
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,5,2015,Female,35,293,17,48.6,14,40,4,11.4,0,0,4,11.4
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,5,2015,Male,37,270,24,64.9,10,27,3,8.1,0,0,3,8.1
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,All Grades,2013,Female,100,284,50,50,39,39,10,10,1,1,11,11
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,All Grades,2013,Male,124,271,80,64.5,33,26.6,10,8.1,1,0.8,11,8.9
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,All Grades,2014,Female,109,283,50,45.9,45,41.3,10,9.2,4,3.7,14,12.8
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,All Grades,2014,Male,132,270,85,64.4,34,25.8,11,8.3,2,1.5,13,9.8
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,All Grades,2015,Female,106,279,60,56.6,37,34.9,8,7.5,1,0.9,9,8.5
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,All Grades,2015,Male,121,273,77,63.6,34,28.1,7,5.8,3,2.5,10,8.3
05M286,I.S. M286 RENAISSANCE LEADERSHIP ACADEMY,6,2013,Female,18,268,11,61.1,6,33.3,1,5.6,0,0,1,5.6
05M286,I.S. M286 RENAISSANCE LEADERSHIP ACADEMY,6,2013,Male,44,276,29,65.9,13,29.5,2,4.5,0,0,2,4.5
05M286,I.S. M286 RENAISSANCE LEADERSHIP ACADEMY,6,2014,Female,16,264,10,62.5,5,31.3,1,6.3,0,0,1,6.3
05M286,I.S. M286 RENAISSANCE LEADERSHIP ACADEMY,6,2014,Male,25,267,15,60,8,32,2,8,0,0,2,8
05M286,I.S. M286 RENAISSANCE LEADERSHIP ACADEMY,6,2015,Female,25,256,19,76,5,20,1,4,0,0,1,4
05M286,I.S. M286 RENAISSANCE LEADERSHIP ACADEMY,6,2015,Male,36,258,28,77.8,7,19.4,1,2.8,0,0,1,2.8
05M286,I.S. M286 RENAISSANCE LEADERSHIP ACADEMY,7,2013,Female,17,289,8,47.1,8,47.1,0,0,1,5.9,1,5.9
05M286,I.S. M286 RENAISSANCE LEADERSHIP ACADEMY,7,2013,Male,32,286,18,56.3,14,43.8,0,0,0,0,0,0
05M286,I.S. M286 RENAISSANCE LEADERSHIP ACADEMY,7,2014,Female,16,281,12,75,2,12.5,2,12.5,0,0,2,12.5
05M286,I.S. M286 RENAISSANCE LEADERSHIP ACADEMY,7,2014,Male,46,278,32,69.6,11,23.9,3,6.5,0,0,3,6.5
05M286,I.S. M286 RENAISSANCE LEADERSHIP ACADEMY,7,2015,Female,14,264,10,71.4,4,28.6,0,0,0,0,0,0
05M286,I.S. M286 RENAISSANCE LEADERSHIP ACADEMY,7,2015,Male,24,265,17,70.8,6,25,1,4.2,0,0,1,4.2
05M286,I.S. M286 RENAISSANCE LEADERSHIP ACADEMY,8,2013,Female,45,274,28,62.2,11,24.4,5,11.1,1,2.2,6,13.3
05M286,I.S. M286 RENAISSANCE LEADERSHIP ACADEMY,8,2013,Male,51,289,24,47.1,21,41.2,6,11.8,0,0,6,11.8
05M286,I.S. M286 RENAISSANCE LEADERSHIP ACADEMY,8,2014,Female,26,290,11,42.3,8,30.8,7,26.9,0,0,7,26.9
05M286,I.S. M286 RENAISSANCE LEADERSHIP ACADEMY,8,2014,Male,35,277,18,51.4,12,34.3,5,14.3,0,0,5,14.3
05M286,I.S. M286 RENAISSANCE LEADERSHIP ACADEMY,8,2015,Female,14,271,11,78.6,2,14.3,1,7.1,0,0,1,7.1
05M286,I.S. M286 RENAISSANCE LEADERSHIP ACADEMY,8,2015,Male,44,262,36,81.8,7,15.9,1,2.3,0,0,1,2.3
05M286,I.S. M286 RENAISSANCE LEADERSHIP ACADEMY,All Grades,2013,Female,80,276,47,58.8,25,31.3,6,7.5,2,2.5,8,10
05M286,I.S. M286 RENAISSANCE LEADERSHIP ACADEMY,All Grades,2013,Male,127,284,71,55.9,48,37.8,8,6.3,0,0,8,6.3
05M286,I.S. M286 RENAISSANCE LEADERSHIP ACADEMY,All Grades,2014,Female,58,280,33,56.9,15,25.9,10,17.2,0,0,10,17.2
05M286,I.S. M286 RENAISSANCE LEADERSHIP ACADEMY,All Grades,2014,Male,106,275,65,61.3,31,29.2,10,9.4,0,0,10,9.4
05M286,I.S. M286 RENAISSANCE LEADERSHIP ACADEMY,All Grades,2015,Female,53,262,40,75.5,11,20.8,2,3.8,0,0,2,3.8
05M286,I.S. M286 RENAISSANCE LEADERSHIP ACADEMY,All Grades,2015,Male,104,261,81,77.9,20,19.2,3,2.9,0,0,3,2.9
05M302,KAPPA IV,6,2013,Female,38,281,23,60.5,13,34.2,1,2.6,1,2.6,2,5.3
05M302,KAPPA IV,6,2013,Male,32,275,17,53.1,13,40.6,2,6.3,0,0,2,6.3
05M302,KAPPA IV,6,2014,Female,27,269,20,74.1,7,25.9,0,0,0,0,0,0
05M302,KAPPA IV,6,2014,Male,32,253,30,93.8,2,6.3,0,0,0,0,0,0
05M302,KAPPA IV,6,2015,Female,16,255,14,87.5,1,6.3,1,6.3,0,0,1,6.3
05M302,KAPPA IV,6,2015,Male,29,264,21,72.4,7,24.1,1,3.4,0,0,1,3.4
05M302,KAPPA IV,7,2013,Female,19,258,18,94.7,1,5.3,0,0,0,0,0,0
05M302,KAPPA IV,7,2013,Male,35,274,27,77.1,6,17.1,2,5.7,0,0,2,5.7
05M302,KAPPA IV,7,2014,Female,36,270,28,77.8,8,22.2,0,0,0,0,0,0
05M302,KAPPA IV,7,2014,Male,36,268,29,80.6,7,19.4,0,0,0,0,0,0
05M302,KAPPA IV,7,2015,Female,28,262,22,78.6,6,21.4,0,0,0,0,0,0
05M302,KAPPA IV,7,2015,Male,32,267,28,87.5,4,12.5,0,0,0,0,0,0
05M302,KAPPA IV,8,2013,Female,27,285,15,55.6,11,40.7,1,3.7,0,0,1,3.7
05M302,KAPPA IV,8,2013,Male,44,292,18,40.9,20,45.5,6,13.6,0,0,6,13.6
05M302,KAPPA IV,8,2014,Female,19,277,11,57.9,7,36.8,1,5.3,0,0,1,5.3
05M302,KAPPA IV,8,2014,Male,33,285,16,48.5,14,42.4,2,6.1,1,3,3,9.1
05M302,KAPPA IV,8,2015,Female,38,260,30,78.9,7,18.4,1,2.6,0,0,1,2.6
05M302,KAPPA IV,8,2015,Male,35,257,28,80,7,20,0,0,0,0,0,0
05M302,KAPPA IV,All Grades,2013,Female,84,277,56,66.7,25,29.8,2,2.4,1,1.2,3,3.6
05M302,KAPPA IV,All Grades,2013,Male,111,282,62,55.9,39,35.1,10,9,0,0,10,9
05M302,KAPPA IV,All Grades,2014,Female,82,271,59,72,22,26.8,1,1.2,0,0,1,1.2
05M302,KAPPA IV,All Grades,2014,Male,101,269,75,74.3,23,22.8,2,2,1,1,3,3
05M302,KAPPA IV,All Grades,2015,Female,82,259,66,80.5,14,17.1,2,2.4,0,0,2,2.4
05M302,KAPPA IV,All Grades,2015,Male,96,262,77,80.2,18,18.8,1,1,0,0,1,1
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,3,2013,Female,16,310,1,6.3,6,37.5,8,50,1,6.3,9,56.3
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,3,2013,Male,20,306,3,15,8,40,8,40,1,5,9,45
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,3,2014,Female,24,286,11,45.8,9,37.5,3,12.5,1,4.2,4,16.7
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,3,2014,Male,19,297,6,31.6,8,42.1,5,26.3,0,0,5,26.3
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,3,2015,Female,21,307,5,23.8,8,38.1,4,19,4,19,8,38.1
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,3,2015,Male,14,310,1,7.1,7,50,5,35.7,1,7.1,6,42.9
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,4,2013,Female,16,305,3,18.8,7,43.8,3,18.8,3,18.8,6,37.5
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,4,2013,Male,20,297,9,45,4,20,5,25,2,10,7,35
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,4,2014,Female,15,305,2,13.3,6,40,6,40,1,6.7,7,46.7
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,4,2014,Male,20,308,3,15,9,45,4,20,4,20,8,40
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,4,2015,Female,24,283,12,50,7,29.2,2,8.3,3,12.5,5,20.8
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,4,2015,Male,18,289,8,44.4,6,33.3,2,11.1,2,11.1,4,22.2
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,5,2013,Female,16,292,7,43.8,6,37.5,3,18.8,0,0,3,18.8
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,5,2013,Male,18,307,7,38.9,4,22.2,7,38.9,0,0,7,38.9
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,5,2014,Female,16,294,6,37.5,8,50,0,0,2,12.5,2,12.5
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,5,2014,Male,19,303,7,36.8,6,31.6,3,15.8,3,15.8,6,31.6
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,5,2015,Female,15,303,6,40,5,33.3,3,20,1,6.7,4,26.7
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,5,2015,Male,17,309,4,23.5,6,35.3,5,29.4,2,11.8,7,41.2
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,All Grades,2013,Female,48,302,11,22.9,19,39.6,14,29.2,4,8.3,18,37.5
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,All Grades,2013,Male,58,303,19,32.8,16,27.6,20,34.5,3,5.2,23,39.7
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,All Grades,2014,Female,55,294,19,34.5,23,41.8,9,16.4,4,7.3,13,23.6
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,All Grades,2014,Male,58,303,16,27.6,23,39.7,12,20.7,7,12.1,19,32.8
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,All Grades,2015,Female,60,297,23,38.3,20,33.3,9,15,8,13.3,17,28.3
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,All Grades,2015,Male,49,302,13,26.5,19,38.8,12,24.5,5,10.2,17,34.7
05M362,COLUMBIA SECONDARY SCHOOL,6,2013,Female,46,349,0,0,3,6.5,12,26.1,31,67.4,43,93.5
05M362,COLUMBIA SECONDARY SCHOOL,6,2013,Male,45,347,1,2.2,4,8.9,11,24.4,29,64.4,40,88.9
05M362,COLUMBIA SECONDARY SCHOOL,6,2014,Female,44,341,0,0,5,11.4,14,31.8,25,56.8,39,88.6
05M362,COLUMBIA SECONDARY SCHOOL,6,2014,Male,44,339,1,2.3,9,20.5,12,27.3,22,50,34,77.3
05M362,COLUMBIA SECONDARY SCHOOL,6,2015,Female,40,354,0,0,1,2.5,8,20,31,77.5,39,97.5
05M362,COLUMBIA SECONDARY SCHOOL,6,2015,Male,50,350,1,2,3,6,10,20,36,72,46,92
05M362,COLUMBIA SECONDARY SCHOOL,7,2013,Female,39,333,1,2.6,10,25.6,18,46.2,10,25.6,28,71.8
05M362,COLUMBIA SECONDARY SCHOOL,7,2013,Male,54,345,1,1.9,7,13,23,42.6,23,42.6,46,85.2
05M362,COLUMBIA SECONDARY SCHOOL,7,2014,Female,47,339,0,0,12,25.5,20,42.6,15,31.9,35,74.5
05M362,COLUMBIA SECONDARY SCHOOL,7,2014,Male,46,339,1,2.2,10,21.7,13,28.3,22,47.8,35,76.1
05M362,COLUMBIA SECONDARY SCHOOL,7,2015,Female,45,342,0,0,6,13.3,20,44.4,19,42.2,39,86.7
05M362,COLUMBIA SECONDARY SCHOOL,7,2015,Male,43,343,0,0,7,16.3,16,37.2,20,46.5,36,83.7
05M362,COLUMBIA SECONDARY SCHOOL,8,2013,Female,53,325,3,5.7,22,41.5,18,34,10,18.9,28,52.8
05M362,COLUMBIA SECONDARY SCHOOL,8,2013,Male,43,323,3,7,19,44.2,13,30.2,8,18.6,21,48.8
05M362,COLUMBIA SECONDARY SCHOOL,All Grades,2013,Female,138,335,4,2.9,35,25.4,48,34.8,51,37,99,71.7
05M362,COLUMBIA SECONDARY SCHOOL,All Grades,2013,Male,142,339,5,3.5,30,21.1,47,33.1,60,42.3,107,75.4
05M362,COLUMBIA SECONDARY SCHOOL,All Grades,2014,Female,91,340,0,0,17,18.7,34,37.4,40,44,74,81.3
05M362,COLUMBIA SECONDARY SCHOOL,All Grades,2014,Male,90,339,2,2.2,19,21.1,25,27.8,44,48.9,69,76.7
05M362,COLUMBIA SECONDARY SCHOOL,All Grades,2015,Female,85,347,0,0,7,8.2,28,32.9,50,58.8,78,91.8
05M362,COLUMBIA SECONDARY SCHOOL,All Grades,2015,Male,93,347,1,1.1,10,10.8,26,28,56,60.2,82,88.2
05M367,ACADEMY FOR SOCIAL ACTION: A COLLEGE BOARD SCHOOL,6,2013,Female,8,255,7,87.5,0,0,1,12.5,0,0,1,12.5
05M367,ACADEMY FOR SOCIAL ACTION: A COLLEGE BOARD SCHOOL,6,2013,Male,9,268,8,88.9,1,11.1,0,0,0,0,0,0
05M367,ACADEMY FOR SOCIAL ACTION: A COLLEGE BOARD SCHOOL,7,2013,Female,16,254,13,81.3,3,18.8,0,0,0,0,0,0
05M367,ACADEMY FOR SOCIAL ACTION: A COLLEGE BOARD SCHOOL,7,2013,Male,10,260,10,100,0,0,0,0,0,0,0,0
05M367,ACADEMY FOR SOCIAL ACTION: A COLLEGE BOARD SCHOOL,7,2014,Female,9,270,8,88.9,0,0,1,11.1,0,0,1,11.1
05M367,ACADEMY FOR SOCIAL ACTION: A COLLEGE BOARD SCHOOL,7,2014,Male,9,262,8,88.9,1,11.1,0,0,0,0,0,0
05M367,ACADEMY FOR SOCIAL ACTION: A COLLEGE BOARD SCHOOL,8,2013,Female,15,244,15,100,0,0,0,0,0,0,0,0
05M367,ACADEMY FOR SOCIAL ACTION: A COLLEGE BOARD SCHOOL,8,2013,Male,30,250,27,90,3,10,0,0,0,0,0,0
05M367,ACADEMY FOR SOCIAL ACTION: A COLLEGE BOARD SCHOOL,8,2014,Female,14,243,14,100,0,0,0,0,0,0,0,0
05M367,ACADEMY FOR SOCIAL ACTION: A COLLEGE BOARD SCHOOL,8,2014,Male,12,253,12,100,0,0,0,0,0,0,0,0
05M367,ACADEMY FOR SOCIAL ACTION: A COLLEGE BOARD SCHOOL,8,2015,Female,5,s,s,s,s,s,s,s,s,s,s,s
05M367,ACADEMY FOR SOCIAL ACTION: A COLLEGE BOARD SCHOOL,8,2015,Male,8,257,7,87.5,1,12.5,0,0,0,0,0,0
05M367,ACADEMY FOR SOCIAL ACTION: A COLLEGE BOARD SCHOOL,All Grades,2013,Female,39,250,35,89.7,3,7.7,1,2.6,0,0,1,2.6
05M367,ACADEMY FOR SOCIAL ACTION: A COLLEGE BOARD SCHOOL,All Grades,2013,Male,49,255,45,91.8,4,8.2,0,0,0,0,0,0
05M367,ACADEMY FOR SOCIAL ACTION: A COLLEGE BOARD SCHOOL,All Grades,2014,Female,23,254,22,95.7,0,0,1,4.3,0,0,1,4.3
05M367,ACADEMY FOR SOCIAL ACTION: A COLLEGE BOARD SCHOOL,All Grades,2014,Male,21,257,20,95.2,1,4.8,0,0,0,0,0,0
05M367,ACADEMY FOR SOCIAL ACTION: A COLLEGE BOARD SCHOOL,All Grades,2015,Female,5,s,s,s,s,s,s,s,s,s,s,s
05M367,ACADEMY FOR SOCIAL ACTION: A COLLEGE BOARD SCHOOL,All Grades,2015,Male,8,257,7,87.5,1,12.5,0,0,0,0,0,0
05M410,THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,6,2013,Female,5,s,s,s,s,s,s,s,s,s,s,s
05M410,THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,6,2013,Male,12,252,12,100,0,0,0,0,0,0,0,0
05M410,THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,6,2014,Female,19,265,15,78.9,1,5.3,2,10.5,1,5.3,3,15.8
05M410,THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,6,2014,Male,16,270,10,62.5,5,31.3,1,6.3,0,0,1,6.3
05M410,THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,6,2015,Female,9,276,5,55.6,3,33.3,1,11.1,0,0,1,11.1
05M410,THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,6,2015,Male,19,262,16,84.2,2,10.5,1,5.3,0,0,1,5.3
05M410,THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,7,2013,Female,12,244,11,91.7,1,8.3,0,0,0,0,0,0
05M410,THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,7,2013,Male,21,259,17,81,4,19,0,0,0,0,0,0
05M410,THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,7,2014,Female,3,s,s,s,s,s,s,s,s,s,s,s
05M410,THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,7,2014,Male,12,267,10,83.3,2,16.7,0,0,0,0,0,0
05M410,THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,7,2015,Female,19,276,14,73.7,3,15.8,2,10.5,0,0,2,10.5
05M410,THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,7,2015,Male,22,267,15,68.2,7,31.8,0,0,0,0,0,0
05M410,THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,8,2013,Female,17,264,12,70.6,5,29.4,0,0,0,0,0,0
05M410,THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,8,2013,Male,37,264,25,67.6,11,29.7,1,2.7,0,0,1,2.7
05M410,THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,8,2014,Female,16,256,13,81.3,3,18.8,0,0,0,0,0,0
05M410,THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,8,2014,Male,24,275,17,70.8,7,29.2,0,0,0,0,0,0
05M410,THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,8,2015,Female,6,281,2,33.3,4,66.7,0,0,0,0,0,0
05M410,THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,8,2015,Male,12,276,8,66.7,4,33.3,0,0,0,0,0,0
05M410,THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,All Grades,2013,Female,34,256,28,82.4,6,17.6,0,0,0,0,0,0
05M410,THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,All Grades,2013,Male,70,260,54,77.1,15,21.4,1,1.4,0,0,1,1.4
05M410,THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,All Grades,2014,Female,38,263,30,78.9,5,13.2,2,5.3,1,2.6,3,7.9
05M410,THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,All Grades,2014,Male,52,271,37,71.2,14,26.9,1,1.9,0,0,1,1.9
05M410,THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,All Grades,2015,Female,34,277,21,61.8,10,29.4,3,8.8,0,0,3,8.8
05M410,THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,All Grades,2015,Male,53,267,39,73.6,13,24.5,1,1.9,0,0,1,1.9
05M469,CHOIR ACADEMY OF HARLEM,6,2013,Female,24,256,23,95.8,1,4.2,0,0,0,0,0,0
05M469,CHOIR ACADEMY OF HARLEM,6,2013,Male,27,263,20,74.1,7,25.9,0,0,0,0,0,0
