DBN,School Name,Grade,Year,Category,Number Tested,Mean Scale Score,Level1Count,Level1Percentage,Level2Count,Level2Percentage,Level3Count,Level3Percentage,Level4Count,Level4Percentage,Level3And4Count,Level3And4Percentage
04M377,RENAISSANCE SCHOOL OF THE ARTS,All Grades,2014,EP,139,286,54,38.8,73,52.5,11,7.9,1,0.7,12,8.6
04M377,RENAISSANCE SCHOOL OF THE ARTS,All Grades,2014,Former ELL,3,s,s,s,s,s,s,s,s,s,s,s
04M377,RENAISSANCE SCHOOL OF THE ARTS,All Grades,2015,ELL,10,282,4,40,5,50,1,10,0,0,1,10
04M377,RENAISSANCE SCHOOL OF THE ARTS,All Grades,2015,EP,139,290,58,41.7,62,44.6,15,10.8,4,2.9,19,13.7
04M377,RENAISSANCE SCHOOL OF THE ARTS,All Grades,2015,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,6,2013,ELL,6,261,3,50,3,50,0,0,0,0,0,0
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,6,2013,EP,23,281,10,43.5,11,47.8,2,8.7,0,0,2,8.7
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,6,2013,Former ELL,4,s,s,s,s,s,s,s,s,s,s,s
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,6,2014,ELL,8,253,8,100,0,0,0,0,0,0,0,0
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,6,2014,EP,34,260,26,76.5,8,23.5,0,0,0,0,0,0
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,6,2014,Former ELL,3,s,s,s,s,s,s,s,s,s,s,s
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,6,2015,ELL,5,s,s,s,s,s,s,s,s,s,s,s
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,6,2015,EP,32,283,12,37.5,16,50,4,12.5,0,0,4,12.5
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,6,2015,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,7,2013,ELL,3,s,s,s,s,s,s,s,s,s,s,s
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,7,2013,EP,31,292,9,29,21,67.7,1,3.2,0,0,1,3.2
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,7,2013,Former ELL,2,s,s,s,s,s,s,s,s,s,s,s
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,7,2014,ELL,9,244,7,77.8,2,22.2,0,0,0,0,0,0
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,7,2014,EP,30,278,17,56.7,12,40,1,3.3,0,0,1,3.3
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,7,2014,Former ELL,3,s,s,s,s,s,s,s,s,s,s,s
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,7,2015,ELL,8,262,8,100,0,0,0,0,0,0,0,0
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,7,2015,EP,41,273,26,63.4,13,31.7,2,4.9,0,0,2,4.9
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,7,2015,Former ELL,5,s,s,s,s,s,s,s,s,s,s,s
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,8,2013,ELL,7,250,4,57.1,3,42.9,0,0,0,0,0,0
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,8,2013,EP,52,277,25,48.1,21,40.4,6,11.5,0,0,6,11.5
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,8,2013,Former ELL,4,s,s,s,s,s,s,s,s,s,s,s
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,8,2014,ELL,7,259,4,57.1,3,42.9,0,0,0,0,0,0
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,8,2014,EP,40,293,9,22.5,24,60,7,17.5,0,0,7,17.5
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,8,2015,ELL,11,289,4,36.4,6,54.5,1,9.1,0,0,1,9.1
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,8,2015,EP,32,288,12,37.5,16,50,4,12.5,0,0,4,12.5
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,8,2015,Former ELL,2,s,s,s,s,s,s,s,s,s,s,s
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,All Grades,2013,ELL,16,256,9,56.3,7,43.8,0,0,0,0,0,0
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,All Grades,2013,EP,106,282,44,41.5,53,50,9,8.5,0,0,9,8.5
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,All Grades,2013,Former ELL,10,288,6,60,3,30,1,10,0,0,1,10
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,All Grades,2014,ELL,24,251,19,79.2,5,20.8,0,0,0,0,0,0
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,All Grades,2014,EP,104,278,52,50,44,42.3,8,7.7,0,0,8,7.7
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,All Grades,2014,Former ELL,6,288,2,33.3,3,50,0,0,1,16.7,1,16.7
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,All Grades,2015,ELL,24,271,16,66.7,7,29.2,1,4.2,0,0,1,4.2
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,All Grades,2015,EP,105,281,50,47.6,45,42.9,10,9.5,0,0,10,9.5
04M381,GLOBAL NEIGHBORHOOD SECONDARY SCHOOL,All Grades,2015,Former ELL,8,275,4,50,4,50,0,0,0,0,0,0
04M406,GLOBAL TECHNOLOGY PREPARATORY,6,2013,ELL,3,s,s,s,s,s,s,s,s,s,s,s
04M406,GLOBAL TECHNOLOGY PREPARATORY,6,2013,EP,39,282,19,48.7,18,46.2,1,2.6,1,2.6,2,5.1
04M406,GLOBAL TECHNOLOGY PREPARATORY,6,2013,Former ELL,7,285,3,42.9,4,57.1,0,0,0,0,0,0
04M406,GLOBAL TECHNOLOGY PREPARATORY,6,2014,ELL,3,s,s,s,s,s,s,s,s,s,s,s
04M406,GLOBAL TECHNOLOGY PREPARATORY,6,2014,EP,47,291,18,38.3,18,38.3,10,21.3,1,2.1,11,23.4
04M406,GLOBAL TECHNOLOGY PREPARATORY,6,2014,Former ELL,2,s,s,s,s,s,s,s,s,s,s,s
04M406,GLOBAL TECHNOLOGY PREPARATORY,6,2015,ELL,6,269,5,83.3,1,16.7,0,0,0,0,0,0
04M406,GLOBAL TECHNOLOGY PREPARATORY,6,2015,EP,35,294,10,28.6,18,51.4,3,8.6,4,11.4,7,20
04M406,GLOBAL TECHNOLOGY PREPARATORY,6,2015,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
04M406,GLOBAL TECHNOLOGY PREPARATORY,7,2013,ELL,1,s,s,s,s,s,s,s,s,s,s,s
04M406,GLOBAL TECHNOLOGY PREPARATORY,7,2013,EP,42,282,25,59.5,13,31,4,9.5,0,0,4,9.5
04M406,GLOBAL TECHNOLOGY PREPARATORY,7,2013,Former ELL,3,s,s,s,s,s,s,s,s,s,s,s
04M406,GLOBAL TECHNOLOGY PREPARATORY,7,2014,ELL,2,s,s,s,s,s,s,s,s,s,s,s
04M406,GLOBAL TECHNOLOGY PREPARATORY,7,2014,EP,41,287,19,46.3,18,43.9,4,9.8,0,0,4,9.8
04M406,GLOBAL TECHNOLOGY PREPARATORY,7,2014,Former ELL,3,s,s,s,s,s,s,s,s,s,s,s
04M406,GLOBAL TECHNOLOGY PREPARATORY,7,2015,ELL,4,s,s,s,s,s,s,s,s,s,s,s
04M406,GLOBAL TECHNOLOGY PREPARATORY,7,2015,EP,49,288,24,49,15,30.6,10,20.4,0,0,10,20.4
04M406,GLOBAL TECHNOLOGY PREPARATORY,7,2015,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
04M406,GLOBAL TECHNOLOGY PREPARATORY,8,2013,ELL,3,s,s,s,s,s,s,s,s,s,s,s
04M406,GLOBAL TECHNOLOGY PREPARATORY,8,2013,EP,46,284,19,41.3,23,50,3,6.5,1,2.2,4,8.7
04M406,GLOBAL TECHNOLOGY PREPARATORY,8,2013,Former ELL,3,s,s,s,s,s,s,s,s,s,s,s
04M406,GLOBAL TECHNOLOGY PREPARATORY,8,2014,ELL,4,s,s,s,s,s,s,s,s,s,s,s
04M406,GLOBAL TECHNOLOGY PREPARATORY,8,2014,EP,45,285,20,44.4,19,42.2,5,11.1,1,2.2,6,13.3
04M406,GLOBAL TECHNOLOGY PREPARATORY,8,2014,Former ELL,2,s,s,s,s,s,s,s,s,s,s,s
04M406,GLOBAL TECHNOLOGY PREPARATORY,8,2015,ELL,1,s,s,s,s,s,s,s,s,s,s,s
04M406,GLOBAL TECHNOLOGY PREPARATORY,8,2015,EP,46,288,16,34.8,22,47.8,8,17.4,0,0,8,17.4
04M406,GLOBAL TECHNOLOGY PREPARATORY,8,2015,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
04M406,GLOBAL TECHNOLOGY PREPARATORY,All Grades,2013,ELL,7,265,6,85.7,1,14.3,0,0,0,0,0,0
04M406,GLOBAL TECHNOLOGY PREPARATORY,All Grades,2013,EP,127,283,63,49.6,54,42.5,8,6.3,2,1.6,10,7.9
04M406,GLOBAL TECHNOLOGY PREPARATORY,All Grades,2013,Former ELL,13,285,5,38.5,8,61.5,0,0,0,0,0,0
04M406,GLOBAL TECHNOLOGY PREPARATORY,All Grades,2014,ELL,9,264,7,77.8,2,22.2,0,0,0,0,0,0
04M406,GLOBAL TECHNOLOGY PREPARATORY,All Grades,2014,EP,133,288,57,42.9,55,41.4,19,14.3,2,1.5,21,15.8
04M406,GLOBAL TECHNOLOGY PREPARATORY,All Grades,2014,Former ELL,7,298,0,0,6,85.7,1,14.3,0,0,1,14.3
04M406,GLOBAL TECHNOLOGY PREPARATORY,All Grades,2015,ELL,11,252,10,90.9,1,9.1,0,0,0,0,0,0
04M406,GLOBAL TECHNOLOGY PREPARATORY,All Grades,2015,EP,130,290,50,38.5,55,42.3,21,16.2,4,3.1,25,19.2
04M406,GLOBAL TECHNOLOGY PREPARATORY,All Grades,2015,Former ELL,3,s,s,s,s,s,s,s,s,s,s,s
04M497,CENTRAL PARK EAST I,3,2013,EP,15,316,3,20,4,26.7,8,53.3,0,0,8,53.3
04M497,CENTRAL PARK EAST I,3,2014,EP,13,315,1,7.7,6,46.2,6,46.2,0,0,6,46.2
04M497,CENTRAL PARK EAST I,3,2015,EP,7,324,0,0,4,57.1,3,42.9,0,0,3,42.9
04M497,CENTRAL PARK EAST I,4,2013,ELL,1,s,s,s,s,s,s,s,s,s,s,s
04M497,CENTRAL PARK EAST I,4,2013,EP,27,321,2,7.4,10,37,11,40.7,4,14.8,15,55.6
04M497,CENTRAL PARK EAST I,4,2014,EP,17,321,1,5.9,5,29.4,8,47.1,3,17.6,11,64.7
04M497,CENTRAL PARK EAST I,4,2015,EP,4,s,s,s,s,s,s,s,s,s,s,s
04M497,CENTRAL PARK EAST I,5,2013,EP,19,310,2,10.5,12,63.2,3,15.8,2,10.5,5,26.3
04M497,CENTRAL PARK EAST I,5,2013,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
04M497,CENTRAL PARK EAST I,5,2014,EP,17,320,2,11.8,6,35.3,6,35.3,3,17.6,9,52.9
04M497,CENTRAL PARK EAST I,5,2015,EP,4,s,s,s,s,s,s,s,s,s,s,s
04M497,CENTRAL PARK EAST I,All Grades,2013,ELL,1,s,s,s,s,s,s,s,s,s,s,s
04M497,CENTRAL PARK EAST I,All Grades,2013,EP,61,316,7,11.5,26,42.6,22,36.1,6,9.8,28,45.9
04M497,CENTRAL PARK EAST I,All Grades,2013,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
04M497,CENTRAL PARK EAST I,All Grades,2014,EP,47,319,4,8.5,17,36.2,20,42.6,6,12.8,26,55.3
04M497,CENTRAL PARK EAST I,All Grades,2015,EP,15,318,0,0,9,60,6,40,0,0,6,40
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,6,2013,ELL,4,s,s,s,s,s,s,s,s,s,s,s
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,6,2013,EP,39,312,3,7.7,22,56.4,7,17.9,7,17.9,14,35.9
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,6,2013,Former ELL,6,302,0,0,5,83.3,1,16.7,0,0,1,16.7
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,6,2014,ELL,4,s,s,s,s,s,s,s,s,s,s,s
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,6,2014,EP,40,302,6,15,26,65,7,17.5,1,2.5,8,20
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,6,2014,Former ELL,4,s,s,s,s,s,s,s,s,s,s,s
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,6,2015,ELL,1,s,s,s,s,s,s,s,s,s,s,s
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,6,2015,EP,37,315,0,0,20,54.1,12,32.4,5,13.5,17,45.9
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,6,2015,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,7,2013,ELL,1,s,s,s,s,s,s,s,s,s,s,s
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,7,2013,EP,51,308,6,11.8,26,51,19,37.3,0,0,19,37.3
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,7,2013,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,7,2014,ELL,2,s,s,s,s,s,s,s,s,s,s,s
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,7,2014,EP,46,298,11,23.9,27,58.7,7,15.2,1,2.2,8,17.4
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,7,2014,Former ELL,7,304,1,14.3,5,71.4,1,14.3,0,0,1,14.3
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,7,2015,ELL,3,s,s,s,s,s,s,s,s,s,s,s
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,7,2015,EP,37,310,5,13.5,19,51.4,12,32.4,1,2.7,13,35.1
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,7,2015,Former ELL,4,s,s,s,s,s,s,s,s,s,s,s
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,8,2013,ELL,1,s,s,s,s,s,s,s,s,s,s,s
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,8,2013,EP,47,313,3,6.4,20,42.6,22,46.8,2,4.3,24,51.1
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,8,2014,EP,48,309,4,8.3,29,60.4,12,25,3,6.3,15,31.3
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,8,2014,Former ELL,2,s,s,s,s,s,s,s,s,s,s,s
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,8,2015,ELL,2,s,s,s,s,s,s,s,s,s,s,s
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,8,2015,EP,45,305,3,6.7,28,62.2,13,28.9,1,2.2,14,31.1
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,8,2015,Former ELL,3,s,s,s,s,s,s,s,s,s,s,s
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,All Grades,2013,ELL,6,295,2,33.3,4,66.7,0,0,0,0,0,0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,All Grades,2013,EP,137,311,12,8.8,68,49.6,48,35,9,6.6,57,41.6
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,All Grades,2013,Former ELL,7,304,0,0,6,85.7,1,14.3,0,0,1,14.3
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,All Grades,2014,ELL,6,280,3,50,3,50,0,0,0,0,0,0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,All Grades,2014,EP,134,303,21,15.7,82,61.2,26,19.4,5,3.7,31,23.1
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,All Grades,2014,Former ELL,13,306,1,7.7,8,61.5,4,30.8,0,0,4,30.8
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,All Grades,2015,ELL,6,274,4,66.7,2,33.3,0,0,0,0,0,0
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,All Grades,2015,EP,119,310,8,6.7,67,56.3,37,31.1,7,5.9,44,37
04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,All Grades,2015,Former ELL,8,294,3,37.5,3,37.5,2,25,0,0,2,25
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,6,2013,ELL,15,267,10,66.7,5,33.3,0,0,0,0,0,0
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,6,2013,EP,69,283,35,50.7,28,40.6,4,5.8,2,2.9,6,8.7
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,6,2013,Former ELL,6,290,3,50,2,33.3,0,0,1,16.7,1,16.7
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,6,2014,ELL,11,264,8,72.7,3,27.3,0,0,0,0,0,0
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,6,2014,EP,80,279,41,51.3,34,42.5,3,3.8,2,2.5,5,6.3
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,6,2014,Former ELL,3,s,s,s,s,s,s,s,s,s,s,s
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,6,2015,ELL,9,275,6,66.7,3,33.3,0,0,0,0,0,0
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,6,2015,EP,62,287,25,40.3,31,50,4,6.5,2,3.2,6,9.7
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,6,2015,Former ELL,4,s,s,s,s,s,s,s,s,s,s,s
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,7,2013,ELL,9,257,8,88.9,1,11.1,0,0,0,0,0,0
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,7,2013,EP,89,295,29,32.6,47,52.8,13,14.6,0,0,13,14.6
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,7,2013,Former ELL,15,297,4,26.7,10,66.7,1,6.7,0,0,1,6.7
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,7,2014,ELL,7,281,3,42.9,4,57.1,0,0,0,0,0,0
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,7,2014,EP,73,290,29,39.7,29,39.7,13,17.8,2,2.7,15,20.5
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,7,2014,Former ELL,6,292,1,16.7,5,83.3,0,0,0,0,0,0
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,7,2015,ELL,6,269,5,83.3,1,16.7,0,0,0,0,0,0
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,7,2015,EP,70,278,43,61.4,24,34.3,3,4.3,0,0,3,4.3
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,7,2015,Former ELL,5,s,s,s,s,s,s,s,s,s,s,s
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,8,2013,ELL,11,273,8,72.7,3,27.3,0,0,0,0,0,0
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,8,2013,EP,98,290,36,36.7,51,52,10,10.2,1,1,11,11.2
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,8,2013,Former ELL,6,276,5,83.3,1,16.7,0,0,0,0,0,0
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,8,2014,ELL,8,234,7,87.5,1,12.5,0,0,0,0,0,0
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,8,2014,EP,94,296,22,23.4,53,56.4,17,18.1,2,2.1,19,20.2
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,8,2014,Former ELL,6,288,3,50,2,33.3,1,16.7,0,0,1,16.7
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,8,2015,ELL,8,279,6,75,2,25,0,0,0,0,0,0
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,8,2015,EP,78,291,23,29.5,42,53.8,9,11.5,4,5.1,13,16.7
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,8,2015,Former ELL,6,298,1,16.7,4,66.7,1,16.7,0,0,1,16.7
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,All Grades,2013,ELL,35,267,26,74.3,9,25.7,0,0,0,0,0,0
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,All Grades,2013,EP,256,290,100,39.1,126,49.2,27,10.5,3,1.2,30,11.7
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,All Grades,2013,Former ELL,27,291,12,44.4,13,48.1,1,3.7,1,3.7,2,7.4
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,All Grades,2014,ELL,26,259,18,69.2,8,30.8,0,0,0,0,0,0
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,All Grades,2014,EP,247,288,92,37.2,116,47,33,13.4,6,2.4,39,15.8
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,All Grades,2014,Former ELL,15,292,5,33.3,8,53.3,2,13.3,0,0,2,13.3
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,All Grades,2015,ELL,23,275,17,73.9,6,26.1,0,0,0,0,0,0
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,All Grades,2015,EP,210,285,91,43.3,97,46.2,16,7.6,6,2.9,22,10.5
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,All Grades,2015,Former ELL,15,288,6,40,7,46.7,2,13.3,0,0,2,13.3
04M964,CENTRAL PARK EAST II,3,2013,ELL,1,s,s,s,s,s,s,s,s,s,s,s
04M964,CENTRAL PARK EAST II,3,2013,EP,21,321,1,4.8,10,47.6,7,33.3,3,14.3,10,47.6
04M964,CENTRAL PARK EAST II,3,2014,EP,36,313,4,11.1,14,38.9,16,44.4,2,5.6,18,50
04M964,CENTRAL PARK EAST II,3,2014,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
04M964,CENTRAL PARK EAST II,3,2015,EP,21,328,2,9.5,3,14.3,12,57.1,4,19,16,76.2
04M964,CENTRAL PARK EAST II,4,2013,EP,25,315,1,4,13,52,6,24,5,20,11,44
04M964,CENTRAL PARK EAST II,4,2014,ELL,1,s,s,s,s,s,s,s,s,s,s,s
04M964,CENTRAL PARK EAST II,4,2014,EP,20,323,1,5,11,55,2,10,6,30,8,40
04M964,CENTRAL PARK EAST II,4,2015,EP,22,316,1,4.5,12,54.5,5,22.7,4,18.2,9,40.9
04M964,CENTRAL PARK EAST II,5,2013,EP,26,311,8,30.8,7,26.9,8,30.8,3,11.5,11,42.3
04M964,CENTRAL PARK EAST II,5,2014,EP,24,314,4,16.7,9,37.5,5,20.8,6,25,11,45.8
04M964,CENTRAL PARK EAST II,5,2015,EP,10,320,2,20,3,30,3,30,2,20,5,50
04M964,CENTRAL PARK EAST II,All Grades,2013,ELL,1,s,s,s,s,s,s,s,s,s,s,s
04M964,CENTRAL PARK EAST II,All Grades,2013,EP,72,315,10,13.9,30,41.7,21,29.2,11,15.3,32,44.4
04M964,CENTRAL PARK EAST II,All Grades,2014,ELL,1,s,s,s,s,s,s,s,s,s,s,s
04M964,CENTRAL PARK EAST II,All Grades,2014,EP,80,316,9,11.3,34,42.5,23,28.8,14,17.5,37,46.3
04M964,CENTRAL PARK EAST II,All Grades,2014,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
04M964,CENTRAL PARK EAST II,All Grades,2015,EP,53,322,5,9.4,18,34,20,37.7,10,18.9,30,56.6
05M030,P.S. 030 HERNANDEZ/HUGHES,3,2013,ELL,5,s,s,s,s,s,s,s,s,s,s,s
05M030,P.S. 030 HERNANDEZ/HUGHES,3,2013,EP,37,282,22,59.5,10,27,5,13.5,0,0,5,13.5
05M030,P.S. 030 HERNANDEZ/HUGHES,3,2013,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
05M030,P.S. 030 HERNANDEZ/HUGHES,3,2014,ELL,6,251,5,83.3,1,16.7,0,0,0,0,0,0
05M030,P.S. 030 HERNANDEZ/HUGHES,3,2014,EP,35,285,15,42.9,17,48.6,3,8.6,0,0,3,8.6
05M030,P.S. 030 HERNANDEZ/HUGHES,3,2014,Former ELL,5,s,s,s,s,s,s,s,s,s,s,s
05M030,P.S. 030 HERNANDEZ/HUGHES,3,2015,ELL,8,262,7,87.5,1,12.5,0,0,0,0,0,0
05M030,P.S. 030 HERNANDEZ/HUGHES,3,2015,EP,46,282,24,52.2,16,34.8,6,13,0,0,6,13
05M030,P.S. 030 HERNANDEZ/HUGHES,3,2015,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
05M030,P.S. 030 HERNANDEZ/HUGHES,4,2013,ELL,3,s,s,s,s,s,s,s,s,s,s,s
05M030,P.S. 030 HERNANDEZ/HUGHES,4,2013,EP,25,282,13,52,9,36,3,12,0,0,3,12
05M030,P.S. 030 HERNANDEZ/HUGHES,4,2013,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
05M030,P.S. 030 HERNANDEZ/HUGHES,4,2014,ELL,2,s,s,s,s,s,s,s,s,s,s,s
05M030,P.S. 030 HERNANDEZ/HUGHES,4,2014,EP,30,305,5,16.7,15,50,7,23.3,3,10,10,33.3
05M030,P.S. 030 HERNANDEZ/HUGHES,4,2014,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
05M030,P.S. 030 HERNANDEZ/HUGHES,4,2015,ELL,4,s,s,s,s,s,s,s,s,s,s,s
05M030,P.S. 030 HERNANDEZ/HUGHES,4,2015,EP,31,296,9,29,17,54.8,4,12.9,1,3.2,5,16.1
05M030,P.S. 030 HERNANDEZ/HUGHES,4,2015,Former ELL,5,s,s,s,s,s,s,s,s,s,s,s
05M030,P.S. 030 HERNANDEZ/HUGHES,5,2013,ELL,2,s,s,s,s,s,s,s,s,s,s,s
05M030,P.S. 030 HERNANDEZ/HUGHES,5,2013,EP,36,285,20,55.6,12,33.3,3,8.3,1,2.8,4,11.1
05M030,P.S. 030 HERNANDEZ/HUGHES,5,2013,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
05M030,P.S. 030 HERNANDEZ/HUGHES,5,2014,ELL,5,s,s,s,s,s,s,s,s,s,s,s
05M030,P.S. 030 HERNANDEZ/HUGHES,5,2014,EP,22,286,12,54.5,6,27.3,4,18.2,0,0,4,18.2
05M030,P.S. 030 HERNANDEZ/HUGHES,5,2014,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
05M030,P.S. 030 HERNANDEZ/HUGHES,5,2015,ELL,2,s,s,s,s,s,s,s,s,s,s,s
