DBN,School Name,Grade,Year,Category,Number Tested,Mean Scale Score,Level1Count,Level1Percentage,Level2Count,Level2Percentage,Level3Count,Level3Percentage,Level4Count,Level4Percentage,Level3And4Count,Level3And4Percentage
09X323,BRONX WRITING ACADEMY,7,2015,Former ELL,4,s,s,s,s,s,s,s,s,s,s,s
09X323,BRONX WRITING ACADEMY,8,2013,ELL,56,299,21,37.5,18,32.1,17,30.4,0,0,17,30.4
09X323,BRONX WRITING ACADEMY,8,2013,EP,99,280,56,56.6,37,37.4,6,6.1,0,0,6,6.1
09X323,BRONX WRITING ACADEMY,8,2013,Former ELL,2,s,s,s,s,s,s,s,s,s,s,s
09X323,BRONX WRITING ACADEMY,8,2014,ELL,50,279,27,54,16,32,7,14,0,0,7,14
09X323,BRONX WRITING ACADEMY,8,2014,EP,105,270,69,65.7,31,29.5,5,4.8,0,0,5,4.8
09X323,BRONX WRITING ACADEMY,8,2014,Former ELL,5,s,s,s,s,s,s,s,s,s,s,s
09X323,BRONX WRITING ACADEMY,8,2015,ELL,39,289,14,35.9,20,51.3,5,12.8,0,0,5,12.8
09X323,BRONX WRITING ACADEMY,8,2015,EP,95,288,39,41.1,45,47.4,8,8.4,3,3.2,11,11.6
09X323,BRONX WRITING ACADEMY,8,2015,Former ELL,3,s,s,s,s,s,s,s,s,s,s,s
09X323,BRONX WRITING ACADEMY,All Grades,2013,ELL,152,286,76,50,49,32.2,26,17.1,1,0.7,27,17.8
09X323,BRONX WRITING ACADEMY,All Grades,2013,EP,306,282,166,54.2,114,37.3,24,7.8,2,0.7,26,8.5
09X323,BRONX WRITING ACADEMY,All Grades,2013,Former ELL,18,309,1,5.6,12,66.7,5,27.8,0,0,5,27.8
09X323,BRONX WRITING ACADEMY,All Grades,2014,ELL,142,266,99,69.7,35,24.6,7,4.9,1,0.7,8,5.6
09X323,BRONX WRITING ACADEMY,All Grades,2014,EP,298,278,168,56.4,108,36.2,20,6.7,2,0.7,22,7.4
09X323,BRONX WRITING ACADEMY,All Grades,2014,Former ELL,19,292,8,42.1,8,42.1,3,15.8,0,0,3,15.8
09X323,BRONX WRITING ACADEMY,All Grades,2015,ELL,120,277,69,57.5,44,36.7,6,5,1,0.8,7,5.8
09X323,BRONX WRITING ACADEMY,All Grades,2015,EP,294,285,150,51,111,37.8,28,9.5,5,1.7,33,11.2
09X323,BRONX WRITING ACADEMY,All Grades,2015,Former ELL,17,306,3,17.6,8,47.1,6,35.3,0,0,6,35.3
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,6,2013,ELL,10,270,6,60,4,40,0,0,0,0,0,0
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,6,2013,EP,59,279,29,49.2,29,49.2,0,0,1,1.7,1,1.7
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,6,2013,Former ELL,2,s,s,s,s,s,s,s,s,s,s,s
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,6,2014,ELL,12,263,11,91.7,1,8.3,0,0,0,0,0,0
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,6,2014,EP,54,280,28,51.9,21,38.9,3,5.6,2,3.7,5,9.3
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,6,2014,Former ELL,5,s,s,s,s,s,s,s,s,s,s,s
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,6,2015,ELL,28,267,23,82.1,4,14.3,1,3.6,0,0,1,3.6
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,6,2015,EP,44,290,17,38.6,16,36.4,8,18.2,3,6.8,11,25
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,6,2015,Former ELL,6,284,2,33.3,4,66.7,0,0,0,0,0,0
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,7,2013,ELL,11,244,11,100,0,0,0,0,0,0,0,0
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,7,2013,EP,73,281,47,64.4,21,28.8,2,2.7,3,4.1,5,6.8
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,7,2013,Former ELL,2,s,s,s,s,s,s,s,s,s,s,s
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,7,2014,ELL,8,258,8,100,0,0,0,0,0,0,0,0
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,7,2014,EP,56,277,33,58.9,21,37.5,2,3.6,0,0,2,3.6
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,7,2014,Former ELL,6,261,5,83.3,1,16.7,0,0,0,0,0,0
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,7,2015,ELL,10,270,9,90,1,10,0,0,0,0,0,0
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,7,2015,EP,50,282,29,58,18,36,3,6,0,0,3,6
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,7,2015,Former ELL,5,s,s,s,s,s,s,s,s,s,s,s
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,8,2013,ELL,9,230,9,100,0,0,0,0,0,0,0,0
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,8,2013,EP,57,283,26,45.6,28,49.1,3,5.3,0,0,3,5.3
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,8,2013,Former ELL,3,s,s,s,s,s,s,s,s,s,s,s
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,8,2014,ELL,9,248,9,100,0,0,0,0,0,0,0,0
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,8,2014,EP,60,274,34,56.7,22,36.7,2,3.3,2,3.3,4,6.7
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,8,2014,Former ELL,2,s,s,s,s,s,s,s,s,s,s,s
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,8,2015,ELL,10,253,10,100,0,0,0,0,0,0,0,0
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,8,2015,EP,52,284,25,48.1,26,50,0,0,1,1.9,1,1.9
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,8,2015,Former ELL,4,s,s,s,s,s,s,s,s,s,s,s
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,All Grades,2013,ELL,30,248,26,86.7,4,13.3,0,0,0,0,0,0
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,All Grades,2013,EP,189,281,102,54,78,41.3,5,2.6,4,2.1,9,4.8
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,All Grades,2013,Former ELL,7,278,5,71.4,2,28.6,0,0,0,0,0,0
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,All Grades,2014,ELL,29,257,28,96.6,1,3.4,0,0,0,0,0,0
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,All Grades,2014,EP,170,277,95,55.9,64,37.6,7,4.1,4,2.4,11,6.5
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,All Grades,2014,Former ELL,13,282,6,46.2,6,46.2,0,0,1,7.7,1,7.7
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,All Grades,2015,ELL,48,264,42,87.5,5,10.4,1,2.1,0,0,1,2.1
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,All Grades,2015,EP,146,285,71,48.6,60,41.1,11,7.5,4,2.7,15,10.3
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,All Grades,2015,Former ELL,15,285,8,53.3,6,40,1,6.7,0,0,1,6.7
09X325,URBAN SCIENCE ACADEMY,5,2013,ELL,4,s,s,s,s,s,s,s,s,s,s,s
09X325,URBAN SCIENCE ACADEMY,5,2013,EP,3,s,s,s,s,s,s,s,s,s,s,s
09X325,URBAN SCIENCE ACADEMY,6,2013,ELL,30,246,28,93.3,2,6.7,0,0,0,0,0,0
09X325,URBAN SCIENCE ACADEMY,6,2013,EP,72,271,45,62.5,23,31.9,4,5.6,0,0,4,5.6
09X325,URBAN SCIENCE ACADEMY,6,2013,Former ELL,5,s,s,s,s,s,s,s,s,s,s,s
09X325,URBAN SCIENCE ACADEMY,6,2014,ELL,36,250,29,80.6,7,19.4,0,0,0,0,0,0
09X325,URBAN SCIENCE ACADEMY,6,2014,EP,52,272,34,65.4,16,30.8,1,1.9,1,1.9,2,3.8
09X325,URBAN SCIENCE ACADEMY,6,2014,Former ELL,9,290,3,33.3,4,44.4,2,22.2,0,0,2,22.2
09X325,URBAN SCIENCE ACADEMY,6,2015,ELL,31,245,29,93.5,2,6.5,0,0,0,0,0,0
09X325,URBAN SCIENCE ACADEMY,6,2015,EP,61,270,40,65.6,17,27.9,4,6.6,0,0,4,6.6
09X325,URBAN SCIENCE ACADEMY,6,2015,Former ELL,6,282,4,66.7,2,33.3,0,0,0,0,0,0
09X325,URBAN SCIENCE ACADEMY,7,2013,ELL,52,242,49,94.2,3,5.8,0,0,0,0,0,0
09X325,URBAN SCIENCE ACADEMY,7,2013,EP,85,265,63,74.1,20,23.5,2,2.4,0,0,2,2.4
09X325,URBAN SCIENCE ACADEMY,7,2013,Former ELL,14,272,13,92.9,1,7.1,0,0,0,0,0,0
09X325,URBAN SCIENCE ACADEMY,7,2014,ELL,39,254,39,100,0,0,0,0,0,0,0,0
09X325,URBAN SCIENCE ACADEMY,7,2014,EP,62,282,42,67.7,19,30.6,1,1.6,0,0,1,1.6
09X325,URBAN SCIENCE ACADEMY,7,2014,Former ELL,6,290,4,66.7,1,16.7,1,16.7,0,0,1,16.7
09X325,URBAN SCIENCE ACADEMY,7,2015,ELL,41,254,37,90.2,3,7.3,1,2.4,0,0,1,2.4
09X325,URBAN SCIENCE ACADEMY,7,2015,EP,56,275,38,67.9,17,30.4,1,1.8,0,0,1,1.8
09X325,URBAN SCIENCE ACADEMY,7,2015,Former ELL,4,s,s,s,s,s,s,s,s,s,s,s
09X325,URBAN SCIENCE ACADEMY,8,2013,ELL,66,255,59,89.4,7,10.6,0,0,0,0,0,0
09X325,URBAN SCIENCE ACADEMY,8,2013,EP,65,266,54,83.1,11,16.9,0,0,0,0,0,0
09X325,URBAN SCIENCE ACADEMY,8,2013,Former ELL,9,269,7,77.8,2,22.2,0,0,0,0,0,0
09X325,URBAN SCIENCE ACADEMY,8,2014,ELL,60,244,58,96.7,2,3.3,0,0,0,0,0,0
09X325,URBAN SCIENCE ACADEMY,8,2014,EP,92,279,49,53.3,39,42.4,4,4.3,0,0,4,4.3
09X325,URBAN SCIENCE ACADEMY,8,2014,Former ELL,11,286,6,54.5,5,45.5,0,0,0,0,0,0
09X325,URBAN SCIENCE ACADEMY,8,2015,ELL,49,250,46,93.9,3,6.1,0,0,0,0,0,0
09X325,URBAN SCIENCE ACADEMY,8,2015,EP,65,282,36,55.4,25,38.5,4,6.2,0,0,4,6.2
09X325,URBAN SCIENCE ACADEMY,8,2015,Former ELL,4,s,s,s,s,s,s,s,s,s,s,s
09X325,URBAN SCIENCE ACADEMY,All Grades,2013,ELL,152,248,140,92.1,12,7.9,0,0,0,0,0,0
09X325,URBAN SCIENCE ACADEMY,All Grades,2013,EP,225,267,165,73.3,54,24,6,2.7,0,0,6,2.7
09X325,URBAN SCIENCE ACADEMY,All Grades,2013,Former ELL,28,271,24,85.7,4,14.3,0,0,0,0,0,0
09X325,URBAN SCIENCE ACADEMY,All Grades,2014,ELL,135,248,126,93.3,9,6.7,0,0,0,0,0,0
09X325,URBAN SCIENCE ACADEMY,All Grades,2014,EP,206,278,125,60.7,74,35.9,6,2.9,1,0.5,7,3.4
09X325,URBAN SCIENCE ACADEMY,All Grades,2014,Former ELL,26,289,13,50,10,38.5,3,11.5,0,0,3,11.5
09X325,URBAN SCIENCE ACADEMY,All Grades,2015,ELL,121,250,112,92.6,8,6.6,1,0.8,0,0,1,0.8
09X325,URBAN SCIENCE ACADEMY,All Grades,2015,EP,182,276,114,62.6,59,32.4,9,4.9,0,0,9,4.9
09X325,URBAN SCIENCE ACADEMY,All Grades,2015,Former ELL,14,273,11,78.6,3,21.4,0,0,0,0,0,0
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,6,2013,ELL,21,307,3,14.3,12,57.1,4,19,2,9.5,6,28.6
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,6,2013,EP,78,324,7,9,22,28.2,28,35.9,21,26.9,49,62.8
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,6,2013,Former ELL,17,330,0,0,5,29.4,6,35.3,6,35.3,12,70.6
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,6,2014,ELL,15,301,3,20,7,46.7,4,26.7,1,6.7,5,33.3
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,6,2014,EP,60,341,3,5,9,15,16,26.7,32,53.3,48,80
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,6,2014,Former ELL,8,345,0,0,1,12.5,3,37.5,4,50,7,87.5
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,6,2015,ELL,15,281,6,40,8,53.3,1,6.7,0,0,1,6.7
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,6,2015,EP,70,323,8,11.4,22,31.4,19,27.1,21,30,40,57.1
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,6,2015,Former ELL,8,323,0,0,4,50,3,37.5,1,12.5,4,50
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,7,2013,ELL,12,290,7,58.3,4,33.3,1,8.3,0,0,1,8.3
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,7,2013,EP,82,317,18,22,21,25.6,32,39,11,13.4,43,52.4
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,7,2013,Former ELL,9,317,2,22.2,3,33.3,3,33.3,1,11.1,4,44.4
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,7,2014,ELL,17,303,4,23.5,9,52.9,4,23.5,0,0,4,23.5
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,7,2014,EP,93,322,11,11.8,33,35.5,34,36.6,15,16.1,49,52.7
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,7,2014,Former ELL,12,329,0,0,4,33.3,7,58.3,1,8.3,8,66.7
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,7,2015,ELL,11,278,7,63.6,4,36.4,0,0,0,0,0,0
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,7,2015,EP,66,323,10,15.2,15,22.7,30,45.5,11,16.7,41,62.1
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,7,2015,Former ELL,13,312,3,23.1,5,38.5,4,30.8,1,7.7,5,38.5
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,8,2013,ELL,14,295,6,42.9,6,42.9,2,14.3,0,0,2,14.3
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,8,2013,EP,80,301,22,27.5,39,48.8,15,18.8,4,5,19,23.8
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,8,2013,Former ELL,20,308,4,20,11,55,5,25,0,0,5,25
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,8,2014,ELL,7,298,2,28.6,4,57.1,1,14.3,0,0,1,14.3
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,8,2014,EP,88,336,6,6.8,18,20.5,36,40.9,28,31.8,64,72.7
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,8,2014,Former ELL,7,327,0,0,2,28.6,4,57.1,1,14.3,5,71.4
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,8,2015,ELL,10,290,4,40,5,50,1,10,0,0,1,10
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,8,2015,EP,95,327,7,7.4,28,29.5,31,32.6,29,30.5,60,63.2
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,8,2015,Former ELL,15,324,0,0,9,60,4,26.7,2,13.3,6,40
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,All Grades,2013,ELL,47,299,16,34,22,46.8,7,14.9,2,4.3,9,19.1
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,All Grades,2013,EP,240,314,47,19.6,82,34.2,75,31.3,36,15,111,46.3
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,All Grades,2013,Former ELL,46,318,6,13,19,41.3,14,30.4,7,15.2,21,45.7
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,All Grades,2014,ELL,39,301,9,23.1,20,51.3,9,23.1,1,2.6,10,25.6
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,All Grades,2014,EP,241,332,20,8.3,60,24.9,86,35.7,75,31.1,161,66.8
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,All Grades,2014,Former ELL,27,333,0,0,7,25.9,14,51.9,6,22.2,20,74.1
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,All Grades,2015,ELL,36,282,17,47.2,17,47.2,2,5.6,0,0,2,5.6
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,All Grades,2015,EP,231,325,25,10.8,65,28.1,80,34.6,61,26.4,141,61
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,All Grades,2015,Former ELL,36,320,3,8.3,18,50,11,30.6,4,11.1,15,41.7
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,6,2013,ELL,12,262,10,83.3,2,16.7,0,0,0,0,0,0
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,6,2013,EP,41,264,29,70.7,12,29.3,0,0,0,0,0,0
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,6,2013,Former ELL,7,277,6,85.7,1,14.3,0,0,0,0,0,0
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,6,2014,ELL,18,256,16,88.9,1,5.6,1,5.6,0,0,1,5.6
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,6,2014,EP,35,284,15,42.9,18,51.4,2,5.7,0,0,2,5.7
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,6,2014,Former ELL,6,286,3,50,2,33.3,1,16.7,0,0,1,16.7
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,6,2015,ELL,18,234,17,94.4,1,5.6,0,0,0,0,0,0
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,6,2015,EP,42,280,19,45.2,19,45.2,3,7.1,1,2.4,4,9.5
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,6,2015,Former ELL,3,s,s,s,s,s,s,s,s,s,s,s
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,7,2013,ELL,18,256,17,94.4,0,0,1,5.6,0,0,1,5.6
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,7,2013,EP,41,273,30,73.2,10,24.4,1,2.4,0,0,1,2.4
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,7,2013,Former ELL,6,282,4,66.7,2,33.3,0,0,0,0,0,0
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,7,2014,ELL,13,256,11,84.6,2,15.4,0,0,0,0,0,0
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,7,2014,EP,36,272,31,86.1,4,11.1,1,2.8,0,0,1,2.8
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,7,2014,Former ELL,5,s,s,s,s,s,s,s,s,s,s,s
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,7,2015,ELL,11,265,10,90.9,0,0,1,9.1,0,0,1,9.1
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,7,2015,EP,35,273,22,62.9,13,37.1,0,0,0,0,0,0
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,7,2015,Former ELL,5,s,s,s,s,s,s,s,s,s,s,s
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,8,2013,ELL,6,276,4,66.7,2,33.3,0,0,0,0,0,0
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,8,2013,EP,49,278,31,63.3,16,32.7,2,4.1,0,0,2,4.1
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,8,2013,Former ELL,2,s,s,s,s,s,s,s,s,s,s,s
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,8,2014,ELL,18,263,16,88.9,1,5.6,0,0,1,5.6,1,5.6
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,8,2014,EP,46,282,24,52.2,20,43.5,2,4.3,0,0,2,4.3
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,8,2014,Former ELL,3,s,s,s,s,s,s,s,s,s,s,s
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,8,2015,ELL,7,249,5,71.4,2,28.6,0,0,0,0,0,0
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,8,2015,EP,34,273,20,58.8,13,38.2,1,2.9,0,0,1,2.9
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,8,2015,Former ELL,4,s,s,s,s,s,s,s,s,s,s,s
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,All Grades,2013,ELL,36,261,31,86.1,4,11.1,1,2.8,0,0,1,2.8
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,All Grades,2013,EP,131,272,90,68.7,38,29,3,2.3,0,0,3,2.3
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,All Grades,2013,Former ELL,15,280,11,73.3,4,26.7,0,0,0,0,0,0
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,All Grades,2014,ELL,49,258,43,87.8,4,8.2,1,2,1,2,2,4.1
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,All Grades,2014,EP,117,280,70,59.8,42,35.9,5,4.3,0,0,5,4.3
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,All Grades,2014,Former ELL,14,279,9,64.3,4,28.6,1,7.1,0,0,1,7.1
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,All Grades,2015,ELL,36,247,32,88.9,3,8.3,1,2.8,0,0,1,2.8
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,All Grades,2015,EP,111,276,61,55,45,40.5,4,3.6,1,0.9,5,4.5
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,All Grades,2015,Former ELL,12,274,7,58.3,5,41.7,0,0,0,0,0,0
09X339,I.S. 339,6,2013,ELL,45,259,37,82.2,8,17.8,0,0,0,0,0,0
09X339,I.S. 339,6,2013,EP,115,275,66,57.4,41,35.7,8,7,0,0,8,7
09X339,I.S. 339,6,2013,Former ELL,21,288,9,42.9,11,52.4,1,4.8,0,0,1,4.8
09X339,I.S. 339,6,2014,ELL,53,263,41,77.4,12,22.6,0,0,0,0,0,0
09X339,I.S. 339,6,2014,EP,105,280,55,52.4,44,41.9,5,4.8,1,1,6,5.7
09X339,I.S. 339,6,2014,Former ELL,8,285,5,62.5,2,25,1,12.5,0,0,1,12.5
09X339,I.S. 339,6,2015,ELL,49,257,40,81.6,9,18.4,0,0,0,0,0,0
09X339,I.S. 339,6,2015,EP,113,275,67,59.3,39,34.5,7,6.2,0,0,7,6.2
09X339,I.S. 339,6,2015,Former ELL,10,296,4,40,4,40,2,20,0,0,2,20
09X339,I.S. 339,7,2013,ELL,74,243,72,97.3,2,2.7,0,0,0,0,0,0
09X339,I.S. 339,7,2013,EP,138,270,103,74.6,30,21.7,5,3.6,0,0,5,3.6
09X339,I.S. 339,7,2013,Former ELL,9,267,8,88.9,1,11.1,0,0,0,0,0,0
09X339,I.S. 339,7,2014,ELL,49,256,46,93.9,3,6.1,0,0,0,0,0,0
09X339,I.S. 339,7,2014,EP,127,281,81,63.8,38,29.9,8,6.3,0,0,8,6.3
09X339,I.S. 339,7,2014,Former ELL,24,292,13,54.2,9,37.5,2,8.3,0,0,2,8.3
09X339,I.S. 339,7,2015,ELL,44,250,41,93.2,3,6.8,0,0,0,0,0,0
09X339,I.S. 339,7,2015,EP,91,280,58,63.7,29,31.9,4,4.4,0,0,4,4.4
09X339,I.S. 339,7,2015,Former ELL,13,269,11,84.6,2,15.4,0,0,0,0,0,0
09X339,I.S. 339,8,2013,ELL,77,267,53,68.8,21,27.3,3,3.9,0,0,3,3.9
09X339,I.S. 339,8,2013,EP,129,275,82,63.6,42,32.6,5,3.9,0,0,5,3.9
09X339,I.S. 339,8,2013,Former ELL,3,s,s,s,s,s,s,s,s,s,s,s
09X339,I.S. 339,8,2014,ELL,65,262,46,70.8,16,24.6,3,4.6,0,0,3,4.6
09X339,I.S. 339,8,2014,EP,136,277,84,61.8,39,28.7,9,6.6,4,2.9,13,9.6
09X339,I.S. 339,8,2014,Former ELL,5,s,s,s,s,s,s,s,s,s,s,s
09X339,I.S. 339,8,2015,ELL,46,273,30,65.2,13,28.3,3,6.5,0,0,3,6.5
09X339,I.S. 339,8,2015,EP,126,277,78,61.9,44,34.9,3,2.4,1,0.8,4,3.2
09X339,I.S. 339,8,2015,Former ELL,18,274,9,50,9,50,0,0,0,0,0,0
09X339,I.S. 339,All Grades,2013,ELL,196,256,162,82.7,31,15.8,3,1.5,0,0,3,1.5
09X339,I.S. 339,All Grades,2013,EP,382,273,251,65.7,113,29.6,18,4.7,0,0,18,4.7
09X339,I.S. 339,All Grades,2013,Former ELL,33,282,18,54.5,14,42.4,1,3,0,0,1,3
09X339,I.S. 339,All Grades,2014,ELL,167,260,133,79.6,31,18.6,3,1.8,0,0,3,1.8
09X339,I.S. 339,All Grades,2014,EP,368,279,220,59.8,121,32.9,22,6,5,1.4,27,7.3
09X339,I.S. 339,All Grades,2014,Former ELL,37,289,20,54.1,13,35.1,4,10.8,0,0,4,10.8
09X339,I.S. 339,All Grades,2015,ELL,139,260,111,79.9,25,18,3,2.2,0,0,3,2.2
09X339,I.S. 339,All Grades,2015,EP,330,277,203,61.5,112,33.9,14,4.2,1,0.3,15,4.5
09X339,I.S. 339,All Grades,2015,Former ELL,41,278,24,58.5,15,36.6,2,4.9,0,0,2,4.9
09X350,NEW DIRECTIONS SECONDARY SCHOOL,6,2014,ELL,13,272,9,69.2,4,30.8,0,0,0,0,0,0
09X350,NEW DIRECTIONS SECONDARY SCHOOL,6,2014,EP,25,247,22,88,3,12,0,0,0,0,0,0
09X350,NEW DIRECTIONS SECONDARY SCHOOL,6,2015,ELL,8,244,7,87.5,1,12.5,0,0,0,0,0,0
