DBN,School Name,Grade,Year,Category,Number Tested,Mean Scale Score,Level1Count,Level1Percentage,Level2Count,Level2Percentage,Level3Count,Level3Percentage,Level4Count,Level4Percentage,Level3And4Count,Level3And4Percentage
06M223,THE MOTT HALL SCHOOL,8,2015,All Students,90,336,8,8.9,12,13.3,34,37.8,36,40,70,77.8
06M223,THE MOTT HALL SCHOOL,All Grades,2013,All Students,293,317,27,9.2,126,43,108,36.9,32,10.9,140,47.8
06M223,THE MOTT HALL SCHOOL,All Grades,2014,All Students,276,319,34,12.3,82,29.7,108,39.1,52,18.8,160,58
06M223,THE MOTT HALL SCHOOL,All Grades,2015,All Students,269,322,30,11.2,84,31.2,95,35.3,60,22.3,155,57.6
06M278,PAULA HEDBAVNY SCHOOL,3,2013,All Students,53,303,16,30.2,17,32.1,11,20.8,9,17,20,37.7
06M278,PAULA HEDBAVNY SCHOOL,3,2014,All Students,53,297,18,34,18,34,12,22.6,5,9.4,17,32.1
06M278,PAULA HEDBAVNY SCHOOL,3,2015,All Students,47,299,16,34,19,40.4,7,14.9,5,10.6,12,25.5
06M278,PAULA HEDBAVNY SCHOOL,4,2013,All Students,64,300,13,20.3,35,54.7,11,17.2,5,7.8,16,25
06M278,PAULA HEDBAVNY SCHOOL,4,2014,All Students,55,314,8,14.5,20,36.4,15,27.3,12,21.8,27,49.1
06M278,PAULA HEDBAVNY SCHOOL,4,2015,All Students,53,293,25,47.2,10,18.9,10,18.9,8,15.1,18,34
06M278,PAULA HEDBAVNY SCHOOL,5,2013,All Students,52,300,17,32.7,25,48.1,8,15.4,2,3.8,10,19.2
06M278,PAULA HEDBAVNY SCHOOL,5,2014,All Students,65,313,15,23.1,17,26.2,27,41.5,6,9.2,33,50.8
06M278,PAULA HEDBAVNY SCHOOL,5,2015,All Students,53,320,10,18.9,15,28.3,17,32.1,11,20.8,28,52.8
06M278,PAULA HEDBAVNY SCHOOL,6,2013,All Students,61,298,13,21.3,38,62.3,6,9.8,4,6.6,10,16.4
06M278,PAULA HEDBAVNY SCHOOL,6,2014,All Students,62,306,11,17.7,33,53.2,11,17.7,7,11.3,18,29
06M278,PAULA HEDBAVNY SCHOOL,6,2015,All Students,66,312,10,15.2,24,36.4,25,37.9,7,10.6,32,48.5
06M278,PAULA HEDBAVNY SCHOOL,7,2013,All Students,64,303,20,31.3,32,50,9,14.1,3,4.7,12,18.8
06M278,PAULA HEDBAVNY SCHOOL,7,2014,All Students,63,316,13,20.6,21,33.3,22,34.9,7,11.1,29,46
06M278,PAULA HEDBAVNY SCHOOL,7,2015,All Students,58,318,10,17.2,20,34.5,17,29.3,11,19,28,48.3
06M278,PAULA HEDBAVNY SCHOOL,8,2013,All Students,63,321,4,6.3,31,49.2,17,27,11,17.5,28,44.4
06M278,PAULA HEDBAVNY SCHOOL,8,2014,All Students,62,320,4,6.5,23,37.1,29,46.8,6,9.7,35,56.5
06M278,PAULA HEDBAVNY SCHOOL,8,2015,All Students,63,323,6,9.5,22,34.9,25,39.7,10,15.9,35,55.6
06M278,PAULA HEDBAVNY SCHOOL,All Grades,2013,All Students,357,304,83,23.2,178,49.9,62,17.4,34,9.5,96,26.9
06M278,PAULA HEDBAVNY SCHOOL,All Grades,2014,All Students,360,311,69,19.2,132,36.7,116,32.2,43,11.9,159,44.2
06M278,PAULA HEDBAVNY SCHOOL,All Grades,2015,All Students,340,312,77,22.6,110,32.4,101,29.7,52,15.3,153,45
06M293,CITY COLLEGE ACADEMY OF THE ARTS,6,2013,All Students,77,317,6,7.8,35,45.5,18,23.4,18,23.4,36,46.8
06M293,CITY COLLEGE ACADEMY OF THE ARTS,6,2014,All Students,85,323,5,5.9,25,29.4,33,38.8,22,25.9,55,64.7
06M293,CITY COLLEGE ACADEMY OF THE ARTS,6,2015,All Students,83,316,8,9.6,34,41,26,31.3,15,18.1,41,49.4
06M293,CITY COLLEGE ACADEMY OF THE ARTS,7,2013,All Students,90,307,25,27.8,35,38.9,26,28.9,4,4.4,30,33.3
06M293,CITY COLLEGE ACADEMY OF THE ARTS,7,2014,All Students,75,316,14,18.7,28,37.3,28,37.3,5,6.7,33,44
06M293,CITY COLLEGE ACADEMY OF THE ARTS,7,2015,All Students,84,317,11,13.1,33,39.3,30,35.7,10,11.9,40,47.6
06M293,CITY COLLEGE ACADEMY OF THE ARTS,8,2013,All Students,86,312,13,15.1,42,48.8,22,25.6,9,10.5,31,36
06M293,CITY COLLEGE ACADEMY OF THE ARTS,8,2014,All Students,86,314,12,14,41,47.7,27,31.4,6,7,33,38.4
06M293,CITY COLLEGE ACADEMY OF THE ARTS,8,2015,All Students,53,311,7,13.2,28,52.8,17,32.1,1,1.9,18,34
06M293,CITY COLLEGE ACADEMY OF THE ARTS,All Grades,2013,All Students,253,311,44,17.4,112,44.3,66,26.1,31,12.3,97,38.3
06M293,CITY COLLEGE ACADEMY OF THE ARTS,All Grades,2014,All Students,246,318,31,12.6,94,38.2,88,35.8,33,13.4,121,49.2
06M293,CITY COLLEGE ACADEMY OF THE ARTS,All Grades,2015,All Students,220,315,26,11.8,95,43.2,73,33.2,26,11.8,99,45
06M311,AMISTAD DUAL LANGUAGE SCHOOL,3,2013,All Students,47,299,11,23.4,22,46.8,11,23.4,3,6.4,14,29.8
06M311,AMISTAD DUAL LANGUAGE SCHOOL,3,2014,All Students,48,296,15,31.3,19,39.6,10,20.8,4,8.3,14,29.2
06M311,AMISTAD DUAL LANGUAGE SCHOOL,3,2015,All Students,43,299,11,25.6,17,39.5,12,27.9,3,7,15,34.9
06M311,AMISTAD DUAL LANGUAGE SCHOOL,4,2013,All Students,40,301,7,17.5,22,55,8,20,3,7.5,11,27.5
06M311,AMISTAD DUAL LANGUAGE SCHOOL,4,2014,All Students,43,297,10,23.3,22,51.2,10,23.3,1,2.3,11,25.6
06M311,AMISTAD DUAL LANGUAGE SCHOOL,4,2015,All Students,48,289,22,45.8,14,29.2,4,8.3,8,16.7,12,25
06M311,AMISTAD DUAL LANGUAGE SCHOOL,5,2013,All Students,42,299,12,28.6,26,61.9,1,2.4,3,7.1,4,9.5
06M311,AMISTAD DUAL LANGUAGE SCHOOL,5,2014,All Students,40,302,15,37.5,18,45,6,15,1,2.5,7,17.5
06M311,AMISTAD DUAL LANGUAGE SCHOOL,5,2015,All Students,35,304,12,34.3,12,34.3,9,25.7,2,5.7,11,31.4
06M311,AMISTAD DUAL LANGUAGE SCHOOL,6,2013,All Students,48,305,10,20.8,23,47.9,10,20.8,5,10.4,15,31.3
06M311,AMISTAD DUAL LANGUAGE SCHOOL,6,2014,All Students,44,301,10,22.7,21,47.7,9,20.5,4,9.1,13,29.5
06M311,AMISTAD DUAL LANGUAGE SCHOOL,6,2015,All Students,38,293,10,26.3,22,57.9,5,13.2,1,2.6,6,15.8
06M311,AMISTAD DUAL LANGUAGE SCHOOL,7,2013,All Students,42,307,11,26.2,21,50,9,21.4,1,2.4,10,23.8
06M311,AMISTAD DUAL LANGUAGE SCHOOL,7,2014,All Students,46,312,8,17.4,25,54.3,10,21.7,3,6.5,13,28.3
06M311,AMISTAD DUAL LANGUAGE SCHOOL,7,2015,All Students,42,301,11,26.2,20,47.6,11,26.2,0,0,11,26.2
06M311,AMISTAD DUAL LANGUAGE SCHOOL,8,2013,All Students,38,308,3,7.9,26,68.4,8,21.1,1,2.6,9,23.7
06M311,AMISTAD DUAL LANGUAGE SCHOOL,8,2014,All Students,40,307,7,17.5,20,50,12,30,1,2.5,13,32.5
06M311,AMISTAD DUAL LANGUAGE SCHOOL,8,2015,All Students,37,299,6,16.2,27,73,2,5.4,2,5.4,4,10.8
06M311,AMISTAD DUAL LANGUAGE SCHOOL,All Grades,2013,All Students,257,303,54,21,140,54.5,47,18.3,16,6.2,63,24.5
06M311,AMISTAD DUAL LANGUAGE SCHOOL,All Grades,2014,All Students,261,303,65,24.9,125,47.9,57,21.8,14,5.4,71,27.2
06M311,AMISTAD DUAL LANGUAGE SCHOOL,All Grades,2015,All Students,243,297,72,29.6,112,46.1,43,17.7,16,6.6,59,24.3
06M314,MUSCOTA,3,2013,All Students,42,290,17,40.5,12,28.6,13,31,0,0,13,31
06M314,MUSCOTA,3,2014,All Students,48,318,5,10.4,19,39.6,12,25,12,25,24,50
06M314,MUSCOTA,3,2015,All Students,33,311,7,21.2,9,27.3,13,39.4,4,12.1,17,51.5
06M314,MUSCOTA,4,2013,All Students,36,304,7,19.4,17,47.2,9,25,3,8.3,12,33.3
06M314,MUSCOTA,4,2014,All Students,38,295,13,34.2,10,26.3,14,36.8,1,2.6,15,39.5
06M314,MUSCOTA,4,2015,All Students,40,321,3,7.5,14,35,11,27.5,12,30,23,57.5
06M314,MUSCOTA,5,2013,All Students,27,296,12,44.4,10,37,4,14.8,1,3.7,5,18.5
06M314,MUSCOTA,5,2014,All Students,29,310,5,17.2,12,41.4,9,31,3,10.3,12,41.4
06M314,MUSCOTA,5,2015,All Students,29,315,7,24.1,5,17.2,9,31,8,27.6,17,58.6
06M314,MUSCOTA,All Grades,2013,All Students,105,296,36,34.3,39,37.1,26,24.8,4,3.8,30,28.6
06M314,MUSCOTA,All Grades,2014,All Students,115,308,23,20,41,35.7,35,30.4,16,13.9,51,44.3
06M314,MUSCOTA,All Grades,2015,All Students,102,316,17,16.7,28,27.5,33,32.4,24,23.5,57,55.9
06M319,M.S. 319 - MARIA TERESA,6,2013,All Students,202,293,58,28.7,116,57.4,25,12.4,3,1.5,28,13.9
06M319,M.S. 319 - MARIA TERESA,6,2014,All Students,181,294,50,27.6,93,51.4,28,15.5,10,5.5,38,21
06M319,M.S. 319 - MARIA TERESA,6,2015,All Students,198,280,92,46.5,78,39.4,23,11.6,5,2.5,28,14.1
06M319,M.S. 319 - MARIA TERESA,7,2013,All Students,222,286,125,56.3,82,36.9,14,6.3,1,0.5,15,6.8
06M319,M.S. 319 - MARIA TERESA,7,2014,All Students,199,292,95,47.7,76,38.2,27,13.6,1,0.5,28,14.1
06M319,M.S. 319 - MARIA TERESA,7,2015,All Students,173,296,64,37,81,46.8,25,14.5,3,1.7,28,16.2
06M319,M.S. 319 - MARIA TERESA,8,2013,All Students,183,290,76,41.5,86,47,18,9.8,3,1.6,21,11.5
06M319,M.S. 319 - MARIA TERESA,8,2014,All Students,221,295,53,24,143,64.7,25,11.3,0,0,25,11.3
06M319,M.S. 319 - MARIA TERESA,8,2015,All Students,190,295,54,28.4,113,59.5,20,10.5,3,1.6,23,12.1
06M319,M.S. 319 - MARIA TERESA,All Grades,2013,All Students,607,290,259,42.7,284,46.8,57,9.4,7,1.2,64,10.5
06M319,M.S. 319 - MARIA TERESA,All Grades,2014,All Students,601,294,198,32.9,312,51.9,80,13.3,11,1.8,91,15.1
06M319,M.S. 319 - MARIA TERESA,All Grades,2015,All Students,561,290,210,37.4,272,48.5,68,12.1,11,2,79,14.1
06M322,MIDDLE SCHOOL 322,6,2013,All Students,137,280,69,50.4,56,40.9,9,6.6,3,2.2,12,8.8
06M322,MIDDLE SCHOOL 322,6,2014,All Students,94,277,57,60.6,24,25.5,13,13.8,0,0,13,13.8
06M322,MIDDLE SCHOOL 322,6,2015,All Students,89,278,51,57.3,25,28.1,10,11.2,3,3.4,13,14.6
06M322,MIDDLE SCHOOL 322,7,2013,All Students,134,283,80,59.7,47,35.1,6,4.5,1,0.7,7,5.2
06M322,MIDDLE SCHOOL 322,7,2014,All Students,142,287,82,57.7,48,33.8,9,6.3,3,2.1,12,8.5
06M322,MIDDLE SCHOOL 322,7,2015,All Students,104,276,66,63.5,26,25,12,11.5,0,0,12,11.5
06M322,MIDDLE SCHOOL 322,8,2013,All Students,149,284,79,53,54,36.2,14,9.4,2,1.3,16,10.7
06M322,MIDDLE SCHOOL 322,8,2014,All Students,142,279,77,54.2,39,27.5,22,15.5,4,2.8,26,18.3
06M322,MIDDLE SCHOOL 322,8,2015,All Students,134,282,69,51.5,47,35.1,14,10.4,4,3,18,13.4
06M322,MIDDLE SCHOOL 322,All Grades,2013,All Students,420,282,228,54.3,157,37.4,29,6.9,6,1.4,35,8.3
06M322,MIDDLE SCHOOL 322,All Grades,2014,All Students,378,282,216,57.1,111,29.4,44,11.6,7,1.9,51,13.5
06M322,MIDDLE SCHOOL 322,All Grades,2015,All Students,327,279,186,56.9,98,30,36,11,7,2.1,43,13.1
06M324,M.S. 324 - PATRIA MIRABAL,6,2013,All Students,148,294,51,34.5,59,39.9,27,18.2,11,7.4,38,25.7
06M324,M.S. 324 - PATRIA MIRABAL,6,2014,All Students,127,299,37,29.1,49,38.6,29,22.8,12,9.4,41,32.3
06M324,M.S. 324 - PATRIA MIRABAL,6,2015,All Students,137,300,40,29.2,53,38.7,25,18.2,19,13.9,44,32.1
06M324,M.S. 324 - PATRIA MIRABAL,7,2013,All Students,145,296,66,45.5,44,30.3,29,20,6,4.1,35,24.1
06M324,M.S. 324 - PATRIA MIRABAL,7,2014,All Students,149,298,55,36.9,57,38.3,34,22.8,3,2,37,24.8
06M324,M.S. 324 - PATRIA MIRABAL,7,2015,All Students,144,302,51,35.4,50,34.7,32,22.2,11,7.6,43,29.9
06M324,M.S. 324 - PATRIA MIRABAL,8,2013,All Students,114,301,33,28.9,49,43,25,21.9,7,6.1,32,28.1
06M324,M.S. 324 - PATRIA MIRABAL,8,2014,All Students,109,294,37,33.9,52,47.7,16,14.7,4,3.7,20,18.3
06M324,M.S. 324 - PATRIA MIRABAL,8,2015,All Students,68,287,33,48.5,23,33.8,8,11.8,4,5.9,12,17.6
06M324,M.S. 324 - PATRIA MIRABAL,All Grades,2013,All Students,407,297,150,36.9,152,37.3,81,19.9,24,5.9,105,25.8
06M324,M.S. 324 - PATRIA MIRABAL,All Grades,2014,All Students,385,297,129,33.5,158,41,79,20.5,19,4.9,98,25.5
06M324,M.S. 324 - PATRIA MIRABAL,All Grades,2015,All Students,349,298,124,35.5,126,36.1,65,18.6,34,9.7,99,28.4
06M325,P.S. 325,3,2013,All Students,53,280,30,56.6,17,32.1,6,11.3,0,0,6,11.3
06M325,P.S. 325,3,2014,All Students,54,291,19,35.2,19,35.2,15,27.8,1,1.9,16,29.6
06M325,P.S. 325,3,2015,All Students,34,279,23,67.6,7,20.6,3,8.8,1,2.9,4,11.8
06M325,P.S. 325,4,2013,All Students,43,277,24,55.8,14,32.6,4,9.3,1,2.3,5,11.6
06M325,P.S. 325,4,2014,All Students,61,275,36,59,17,27.9,6,9.8,2,3.3,8,13.1
06M325,P.S. 325,4,2015,All Students,48,282,20,41.7,21,43.8,7,14.6,0,0,7,14.6
06M325,P.S. 325,5,2013,All Students,54,283,35,64.8,13,24.1,3,5.6,3,5.6,6,11.1
06M325,P.S. 325,5,2014,All Students,35,287,18,51.4,11,31.4,6,17.1,0,0,6,17.1
06M325,P.S. 325,5,2015,All Students,49,280,33,67.3,11,22.4,5,10.2,0,0,5,10.2
06M325,P.S. 325,6,2014,All Students,1,s,s,s,s,s,s,s,s,s,s,s
06M325,P.S. 325,All Grades,2013,All Students,150,280,89,59.3,44,29.3,13,8.7,4,2.7,17,11.3
06M325,P.S. 325,All Grades,2014,All Students,151,283,74,49,47,31.1,27,17.9,3,2,30,19.9
06M325,P.S. 325,All Grades,2015,All Students,131,280,76,58,39,29.8,15,11.5,1,0.8,16,12.2
06M326,M.S. 326 - WRITERS TODAY & LEADERS TOMORROW,6,2013,All Students,87,271,50,57.5,30,34.5,6,6.9,1,1.1,7,8
06M326,M.S. 326 - WRITERS TODAY & LEADERS TOMORROW,6,2014,All Students,68,274,37,54.4,26,38.2,5,7.4,0,0,5,7.4
06M326,M.S. 326 - WRITERS TODAY & LEADERS TOMORROW,6,2015,All Students,35,266,24,68.6,9,25.7,2,5.7,0,0,2,5.7
06M326,M.S. 326 - WRITERS TODAY & LEADERS TOMORROW,7,2013,All Students,98,269,70,71.4,26,26.5,2,2,0,0,2,2
06M326,M.S. 326 - WRITERS TODAY & LEADERS TOMORROW,7,2014,All Students,87,272,60,69,21,24.1,5,5.7,1,1.1,6,6.9
06M326,M.S. 326 - WRITERS TODAY & LEADERS TOMORROW,7,2015,All Students,73,283,41,56.2,24,32.9,8,11,0,0,8,11
06M326,M.S. 326 - WRITERS TODAY & LEADERS TOMORROW,8,2013,All Students,110,273,66,60,38,34.5,5,4.5,1,0.9,6,5.5
06M326,M.S. 326 - WRITERS TODAY & LEADERS TOMORROW,8,2014,All Students,115,278,71,61.7,37,32.2,7,6.1,0,0,7,6.1
06M326,M.S. 326 - WRITERS TODAY & LEADERS TOMORROW,8,2015,All Students,103,276,66,64.1,30,29.1,5,4.9,2,1.9,7,6.8
06M326,M.S. 326 - WRITERS TODAY & LEADERS TOMORROW,All Grades,2013,All Students,295,271,186,63.1,94,31.9,13,4.4,2,0.7,15,5.1
06M326,M.S. 326 - WRITERS TODAY & LEADERS TOMORROW,All Grades,2014,All Students,270,275,168,62.2,84,31.1,17,6.3,1,0.4,18,6.7
06M326,M.S. 326 - WRITERS TODAY & LEADERS TOMORROW,All Grades,2015,All Students,211,277,131,62.1,63,29.9,15,7.1,2,0.9,17,8.1
06M328,M.S. 328 - MANHATTAN MIDDLE SCHOOL FOR SCIENTIFIC INQUIRY,6,2013,All Students,92,267,67,72.8,24,26.1,1,1.1,0,0,1,1.1
06M328,M.S. 328 - MANHATTAN MIDDLE SCHOOL FOR SCIENTIFIC INQUIRY,6,2014,All Students,64,259,48,75,14,21.9,2,3.1,0,0,2,3.1
06M328,M.S. 328 - MANHATTAN MIDDLE SCHOOL FOR SCIENTIFIC INQUIRY,6,2015,All Students,47,277,26,55.3,16,34,4,8.5,1,2.1,5,10.6
06M328,M.S. 328 - MANHATTAN MIDDLE SCHOOL FOR SCIENTIFIC INQUIRY,7,2013,All Students,113,269,84,74.3,26,23,3,2.7,0,0,3,2.7
06M328,M.S. 328 - MANHATTAN MIDDLE SCHOOL FOR SCIENTIFIC INQUIRY,7,2014,All Students,99,271,75,75.8,21,21.2,3,3,0,0,3,3
06M328,M.S. 328 - MANHATTAN MIDDLE SCHOOL FOR SCIENTIFIC INQUIRY,7,2015,All Students,60,262,49,81.7,11,18.3,0,0,0,0,0,0
06M328,M.S. 328 - MANHATTAN MIDDLE SCHOOL FOR SCIENTIFIC INQUIRY,8,2013,All Students,136,260,106,77.9,30,22.1,0,0,0,0,0,0
06M328,M.S. 328 - MANHATTAN MIDDLE SCHOOL FOR SCIENTIFIC INQUIRY,8,2014,All Students,118,270,75,63.6,39,33.1,3,2.5,1,0.8,4,3.4
06M328,M.S. 328 - MANHATTAN MIDDLE SCHOOL FOR SCIENTIFIC INQUIRY,8,2015,All Students,93,266,66,71,25,26.9,2,2.2,0,0,2,2.2
06M328,M.S. 328 - MANHATTAN MIDDLE SCHOOL FOR SCIENTIFIC INQUIRY,All Grades,2013,All Students,341,265,257,75.4,80,23.5,4,1.2,0,0,4,1.2
06M328,M.S. 328 - MANHATTAN MIDDLE SCHOOL FOR SCIENTIFIC INQUIRY,All Grades,2014,All Students,281,268,198,70.5,74,26.3,8,2.8,1,0.4,9,3.2
06M328,M.S. 328 - MANHATTAN MIDDLE SCHOOL FOR SCIENTIFIC INQUIRY,All Grades,2015,All Students,200,268,141,70.5,52,26,6,3,1,0.5,7,3.5
06M346,COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,6,2013,All Students,73,275,42,57.5,29,39.7,2,2.7,0,0,2,2.7
06M346,COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,6,2014,All Students,93,278,50,53.8,37,39.8,4,4.3,2,2.2,6,6.5
06M346,COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,6,2015,All Students,82,278,45,54.9,31,37.8,5,6.1,1,1.2,6,7.3
06M346,COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,7,2013,All Students,53,270,42,79.2,10,18.9,1,1.9,0,0,1,1.9
06M346,COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,7,2014,All Students,69,298,27,39.1,34,49.3,8,11.6,0,0,8,11.6
06M346,COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,7,2015,All Students,92,294,33,35.9,38,41.3,20,21.7,1,1.1,21,22.8
06M346,COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,8,2013,All Students,64,268,47,73.4,17,26.6,0,0,0,0,0,0
06M346,COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,8,2014,All Students,65,285,35,53.8,26,40,3,4.6,1,1.5,4,6.2
06M346,COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,8,2015,All Students,72,285,37,51.4,32,44.4,3,4.2,0,0,3,4.2
06M346,COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,All Grades,2013,All Students,190,271,131,68.9,56,29.5,3,1.6,0,0,3,1.6
06M346,COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,All Grades,2014,All Students,227,286,112,49.3,97,42.7,15,6.6,3,1.3,18,7.9
06M346,COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,All Grades,2015,All Students,246,286,115,46.7,101,41.1,28,11.4,2,0.8,30,12.2
06M348,WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL,6,2013,All Students,89,305,14,15.7,45,50.6,25,28.1,5,5.6,30,33.7
06M348,WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL,6,2014,All Students,88,297,24,27.3,45,51.1,17,19.3,2,2.3,19,21.6
06M348,WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL,6,2015,All Students,82,301,23,28,34,41.5,18,22,7,8.5,25,30.5
06M348,WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL,7,2013,All Students,79,310,16,20.3,37,46.8,25,31.6,1,1.3,26,32.9
06M348,WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL,7,2014,All Students,92,316,13,14.1,39,42.4,35,38,5,5.4,40,43.5
06M348,WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL,7,2015,All Students,88,305,22,25,44,50,19,21.6,3,3.4,22,25
06M348,WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL,8,2013,All Students,78,302,11,14.1,52,66.7,13,16.7,2,2.6,15,19.2
06M348,WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL,8,2014,All Students,84,308,15,17.9,44,52.4,22,26.2,3,3.6,25,29.8
06M348,WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL,8,2015,All Students,94,310,12,12.8,55,58.5,19,20.2,8,8.5,27,28.7
06M348,WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL,All Grades,2013,All Students,246,306,41,16.7,134,54.5,63,25.6,8,3.3,71,28.9
06M348,WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL,All Grades,2014,All Students,264,307,52,19.7,128,48.5,74,28,10,3.8,84,31.8
06M348,WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL,All Grades,2015,All Students,264,306,57,21.6,133,50.4,56,21.2,18,6.8,74,28
06M349,HARBOR HEIGHTS,6,2013,All Students,46,257,38,82.6,8,17.4,0,0,0,0,0,0
06M349,HARBOR HEIGHTS,6,2014,All Students,44,251,37,84.1,7,15.9,0,0,0,0,0,0
06M349,HARBOR HEIGHTS,6,2015,All Students,29,258,24,82.8,4,13.8,1,3.4,0,0,1,3.4
06M349,HARBOR HEIGHTS,7,2013,All Students,53,268,43,81.1,8,15.1,2,3.8,0,0,2,3.8
06M349,HARBOR HEIGHTS,7,2014,All Students,52,270,42,80.8,9,17.3,1,1.9,0,0,1,1.9
06M349,HARBOR HEIGHTS,7,2015,All Students,53,254,44,83,8,15.1,1,1.9,0,0,1,1.9
06M349,HARBOR HEIGHTS,8,2013,All Students,63,272,43,68.3,17,27,3,4.8,0,0,3,4.8
06M349,HARBOR HEIGHTS,8,2014,All Students,62,283,35,56.5,24,38.7,3,4.8,0,0,3,4.8
06M349,HARBOR HEIGHTS,8,2015,All Students,71,282,37,52.1,27,38,7,9.9,0,0,7,9.9
06M349,HARBOR HEIGHTS,All Grades,2013,All Students,162,267,124,76.5,33,20.4,5,3.1,0,0,5,3.1
06M349,HARBOR HEIGHTS,All Grades,2014,All Students,158,270,114,72.2,40,25.3,4,2.5,0,0,4,2.5
06M349,HARBOR HEIGHTS,All Grades,2015,All Students,153,267,105,68.6,39,25.5,9,5.9,0,0,9,5.9
06M366,WASHINGTON HEIGHTS ACADEMY,3,2013,All Students,55,296,17,30.9,25,45.5,7,12.7,6,10.9,13,23.6
06M366,WASHINGTON HEIGHTS ACADEMY,3,2014,All Students,58,297,18,31,25,43.1,13,22.4,2,3.4,15,25.9
06M366,WASHINGTON HEIGHTS ACADEMY,3,2015,All Students,58,293,14,24.1,35,60.3,6,10.3,3,5.2,9,15.5
06M366,WASHINGTON HEIGHTS ACADEMY,4,2013,All Students,58,301,13,22.4,27,46.6,11,19,7,12.1,18,31
06M366,WASHINGTON HEIGHTS ACADEMY,4,2014,All Students,69,307,13,18.8,36,52.2,8,11.6,12,17.4,20,29
06M366,WASHINGTON HEIGHTS ACADEMY,4,2015,All Students,55,309,9,16.4,24,43.6,15,27.3,7,12.7,22,40
06M366,WASHINGTON HEIGHTS ACADEMY,5,2013,All Students,41,310,10,24.4,16,39,12,29.3,3,7.3,15,36.6
06M366,WASHINGTON HEIGHTS ACADEMY,5,2014,All Students,51,324,6,11.8,16,31.4,18,35.3,11,21.6,29,56.9
06M366,WASHINGTON HEIGHTS ACADEMY,5,2015,All Students,71,305,21,29.6,29,40.8,11,15.5,10,14.1,21,29.6
06M366,WASHINGTON HEIGHTS ACADEMY,6,2015,All Students,50,317,5,10,19,38,17,34,9,18,26,52
06M366,WASHINGTON HEIGHTS ACADEMY,All Grades,2013,All Students,154,302,40,26,68,44.2,30,19.5,16,10.4,46,29.9
06M366,WASHINGTON HEIGHTS ACADEMY,All Grades,2014,All Students,178,309,37,20.8,77,43.3,39,21.9,25,14,64,36
06M366,WASHINGTON HEIGHTS ACADEMY,All Grades,2015,All Students,234,306,49,20.9,107,45.7,49,20.9,29,12.4,78,33.3
06M368,HAMILTON HEIGHTS SCHOOL,3,2013,All Students,43,295,13,30.2,19,44.2,9,20.9,2,4.7,11,25.6
06M368,HAMILTON HEIGHTS SCHOOL,3,2014,All Students,12,304,3,25,5,41.7,2,16.7,2,16.7,4,33.3
06M368,HAMILTON HEIGHTS SCHOOL,3,2015,All Students,11,302,2,18.2,4,36.4,5,45.5,0,0,5,45.5
06M368,HAMILTON HEIGHTS SCHOOL,4,2013,All Students,46,286,22,47.8,15,32.6,8,17.4,1,2.2,9,19.6
06M368,HAMILTON HEIGHTS SCHOOL,4,2014,All Students,24,291,10,41.7,10,41.7,3,12.5,1,4.2,4,16.7
06M368,HAMILTON HEIGHTS SCHOOL,4,2015,All Students,25,287,11,44,7,28,5,20,2,8,7,28
06M368,HAMILTON HEIGHTS SCHOOL,5,2013,All Students,21,295,9,42.9,9,42.9,2,9.5,1,4.8,3,14.3
06M368,HAMILTON HEIGHTS SCHOOL,5,2014,All Students,19,287,11,57.9,6,31.6,1,5.3,1,5.3,2,10.5
06M368,HAMILTON HEIGHTS SCHOOL,5,2015,All Students,13,279,10,76.9,1,7.7,2,15.4,0,0,2,15.4
06M368,HAMILTON HEIGHTS SCHOOL,All Grades,2013,All Students,110,291,44,40,43,39.1,19,17.3,4,3.6,23,20.9
06M368,HAMILTON HEIGHTS SCHOOL,All Grades,2014,All Students,55,293,24,43.6,21,38.2,6,10.9,4,7.3,10,18.2
06M368,HAMILTON HEIGHTS SCHOOL,All Grades,2015,All Students,49,288,23,46.9,12,24.5,12,24.5,2,4.1,14,28.6
